snaqV,ntaxa,nhybrids,runtime,threads
v1.1,13,1,2.457840427,5
v1.1,13,2,5.399090962,5
v1.1,13,3,6.940606747,5
v1.1,14,1,6.450640666,5
v1.1,14,2,4.564524023,5
v1.1,14,3,7.79669131,5
v1.1,15,1,3.349246392,5
v1.1,15,2,15.085226992,5
v1.1,15,3,17.415766484,5
v1.1,16,1,6.565967399,5
v1.1,16,2,11.516168002,5
v1.1,16,3,2.290793169,5
v1.1,17,1,17.717304399,5
v1.1,17,2,21.056011923,5
v1.1,17,3,28.492126073,5
v1.1,18,1,7.453354978,5
v1.1,18,2,51.851552382,5
v1.1,18,3,2.550559806,5
v1.1,19,1,33.511878852,5
v1.1,19,2,83.624560845,5
v1.1,19,3,92.97732941,5
v1.1,20,1,57.496856265,5
v1.1,20,2,27.716228077,5
v1.1,20,3,158.707092666,5
v1.1,21,1,37.833090066,5
v1.1,21,2,61.428784206,5
v1.1,21,3,103.983116321,5
v1.1,22,1,63.674835423,5
v1.1,22,2,96.88782266,5
v1.1,22,3,241.734436529,5
v1.1,23,1,114.312763303,5
v1.1,23,2,96.660712547,5
v1.1,23,3,62.474608142,5
v1.1,24,1,172.359550171,5
v1.1,24,2,60.474614812,5
v1.1,24,3,318.540965726,5
v1.1,25,1,124.083569785,5
v1.1,25,2,390.554503705,5
v1.1,25,3,417.560547539,5
v1.1,4,1,0.00152608,5
v1.1,5,1,0.011401146,5
v1.1,6,1,0.022178409,5
v1.1,6,2,0.013132013,5
v1.1,7,1,0.109199645,5
v1.1,7,2,0.101220326,5
v1.1,8,1,0.390468389,5
v1.1,8,2,0.079765035,5
v1.1,9,1,0.361192604,5
v1.1,9,2,0.440255634,5
v1.1,9,3,0.693578971,5
v1.1,10,1,0.255393849,5
v1.1,10,2,0.089446979,5
v1.1,10,3,1.023442625,5
v1.1,11,1,0.979187538,5
v1.1,11,2,0.428530477,5
v1.1,11,3,1.638338919,5
v1.1,12,1,0.551563301,5
v1.1,12,2,2.750282434,5
v1.1,12,3,5.593788081,5
v1.1,13,1,1.818934236,5
v1.1,13,2,6.152668569,5
v1.1,13,3,2.633962528,5
v1.1,14,1,4.763315108,5
v1.1,14,2,4.567419278,5
v1.1,14,3,0.662449633,5
v1.1,15,1,3.615820982,5
v1.1,15,2,13.091358284,5
v1.1,15,3,14.754144387,5
v1.1,16,1,5.798936347,5
v1.1,16,2,14.315607846,5
v1.1,16,3,34.343349089,5
v1.1,17,1,22.492191184,5
v1.1,17,2,23.026202466,5
v1.1,17,3,22.007808906,5
v1.1,18,1,27.60254691,5
v1.1,18,2,12.86781612,5
v1.1,18,3,45.789440678,5
v1.1,19,1,51.453602832,5
v1.1,19,2,69.566672702,5
v1.1,19,3,63.863328884,5
v1.1,20,1,11.796329937,5
v1.1,20,2,123.690783331,5
v1.1,20,3,89.712299215,5
v1.1,21,1,45.314725339,5
v1.1,21,2,5.646205607,5
v1.1,21,3,88.58779717,5
v1.1,22,1,79.60021059,5
v1.1,22,2,150.77874177,5
v1.1,22,3,12.056219325,5
v1.1,23,1,30.339653048,5
v1.1,23,2,195.326274203,5
v1.1,23,3,157.83315266,5
v1.1,24,1,83.751484739,5
v1.1,24,2,193.750239137,5
v1.1,24,3,74.320114777,5
v1.1,25,1,47.591025684,5
v1.1,25,2,387.562429417,5
v1.1,25,3,229.10014483,5
v1.1,4,1,0.001687055,5
v1.1,5,1,0.00191081,5
v1.1,6,1,0.009601229,5
v1.1,6,2,0.0405686,5
v1.1,7,1,0.059015858,5
v1.1,7,2,0.201740968,5
v1.1,8,1,0.158795407,5
v1.1,8,2,0.237239173,5
v1.1,9,1,0.446941972,5
v1.1,9,2,0.439711354,5
v1.1,9,3,1.1100213,5
v1.1,10,1,0.631870843,5
v1.1,10,2,1.057576592,5
v1.1,10,3,0.721977215,5
v1.1,11,1,0.262399958,5
v1.1,11,2,1.11345285,5
v1.1,11,3,0.573724628,5
v1.1,12,1,0.276930708,5
v1.1,12,2,0.252746096,5
v1.1,12,3,10.548297669,5
v1.1,13,1,2.027023754,5
v1.1,13,2,2.405937616,5
v1.1,13,3,13.511604675,5
v1.1,14,1,5.120719532,5
v1.1,14,2,6.453186711,5
v1.1,14,3,6.194907345,5
v1.1,15,1,13.261715007,5
v1.1,15,2,10.809958411,5
v1.1,15,3,19.056497833,5
v1.1,16,1,7.269025002,5
v1.1,16,2,11.215279772,5
v1.1,16,3,30.556559219,5
v1.1,17,1,43.144251173,5
v1.1,17,2,6.613709697,5
v1.1,17,3,35.670668753,5
v1.1,18,1,22.029396402,5
v1.1,18,2,18.475235162,5
v1.1,18,3,53.668943252,5
v1.1,19,1,38.742912543,5
v1.1,19,2,10.54749793,5
v1.1,19,3,11.043336316,5
v1.1,20,1,12.779861824,5
v1.1,20,2,88.742816006,5
v1.1,20,3,41.286660096,5
v1.1,21,1,49.238313115,5
v1.1,21,2,22.772006625,5
v1.1,21,3,20.773908791,5
v1.1,22,1,115.000177594,5
v1.1,22,2,259.363801019,5
v1.1,22,3,64.229304355,5
v1.1,23,1,95.729499573,5
v1.1,23,2,167.495052405,5
v1.1,23,3,222.105763675,5
v1.1,24,1,279.345160224,5
v1.1,24,2,106.451129781,5
v1.1,24,3,226.041174499,5
v1.1,25,1,239.609189005,5
v1.1,25,2,255.130905368,5
v1.1,25,3,258.890503485,5
v1.1,4,1,0.001546118,5
v1.1,5,1,0.004289834,5
v1.1,6,1,0.024052771,5
v1.1,6,2,0.024827702,5
v1.1,7,1,0.053895909,5
v1.1,7,2,0.102094648,5
v1.1,8,1,0.136797058,5
v1.1,8,2,0.197561659,5
v1.1,9,1,0.608114905,5
v1.1,9,2,1.007229745,5
v1.1,9,3,0.757700221,5
v1.1,10,1,0.745572766,5
v1.1,10,2,0.875732251,5
v1.1,10,3,1.90585492,5
v1.1,11,1,3.076563997,5
v1.1,11,2,2.251342953,5
v1.1,11,3,3.256890236,5
v1.1,12,1,0.184410094,5
v1.1,12,2,4.518409268,5
v1.1,12,3,3.989628427,5
v1.1,13,1,6.061715755,5
v1.1,13,2,7.657192423,5
v1.1,13,3,8.067447624,5
v1.1,14,1,8.397154425,5
v1.1,14,2,6.746576836,5
v1.1,14,3,7.848102081,5
v1.1,15,1,3.16070874,5
v1.1,15,2,3.156359267,5
v1.1,15,3,14.842097247,5
v1.1,16,1,9.68693524,5
v1.1,16,2,24.352921451,5
v1.1,16,3,7.874185641,5
v1.1,17,1,21.698654192,5
v1.1,17,2,2.756243648,5
v1.1,17,3,28.2276161,5
v1.1,18,1,21.506928071,5
v1.1,18,2,25.135058621,5
v1.1,18,3,41.797176517,5
v1.1,19,1,59.865052645,5
v1.1,19,2,19.831143278,5
v1.1,19,3,144.82939778,5
v1.1,20,1,74.442070924,5
v1.1,20,2,23.448134851,5
v1.1,20,3,17.257032651,5
v1.1,21,1,34.074783071,5
v1.1,21,2,224.802216651,5
v1.1,21,3,43.430437236,5
v1.1,22,1,243.414818745,5
v1.1,22,2,70.864287157,5
v1.1,22,3,101.306746882,5
v1.1,23,1,84.269603409,5
v1.1,23,2,173.322572247,5
v1.1,23,3,98.781560527,5
v1.1,24,1,35.414036845,5
v1.1,24,2,327.068534923,5
v1.1,24,3,16.042852515,5
v1.1,25,1,298.065703791,5
v1.1,25,2,16.768332745,5
v1.1,25,3,426.517661141,5
v1.1,4,1,0.002109527,5
v1.1,5,1,0.006280976,5
v1.1,6,1,0.016433927,5
v1.1,7,1,0.070340854,5
v1.1,7,2,0.014206602,5
v1.1,8,1,0.093802944,5
v1.1,8,2,0.289241613,5
v1.1,9,1,0.332218308,5
v1.1,9,2,0.507672393,5
v1.1,9,3,0.101136202,5
v1.1,10,1,0.189854688,5
v1.1,10,2,0.873821496,5
v1.1,10,3,0.739946901,5
v1.1,11,1,1.741960789,5
v1.1,11,2,1.983118117,5
v1.1,11,3,0.935622611,5
v1.1,12,1,4.296353998,5
v1.1,12,2,2.209368319,5
v1.1,12,3,1.679421218,5
v1.1,13,1,5.869409049,5
v1.1,13,2,6.010206299,5
v1.1,13,3,3.856502361,5
v1.1,14,1,6.837008345,5
v1.1,14,2,7.901395637,5
v1.1,14,3,5.12463774,5
v1.1,15,1,4.639648483,5
v1.1,15,2,7.684585338,5
v1.1,15,3,6.815556236,5
v1.1,16,1,7.156908298,5
v1.1,16,2,8.571305622,5
v1.1,16,3,15.361193476,5
v1.1,17,1,10.824379536,5
v1.1,17,2,28.754226299,5
v1.1,17,3,9.020405561,5
v1.1,18,1,47.252871839,5
v1.1,18,2,16.367214687,5
v1.1,18,3,26.040732851,5
v1.1,19,1,7.708900409,5
v1.1,19,2,40.119262115,5
v1.1,19,3,92.285040562,5
v1.1,20,1,128.871579592,5
v1.1,20,2,53.568169105,5
v1.1,20,3,4.418432188,5
v1.1,21,1,78.603990495,5
v1.1,21,2,81.471058636,5
v1.1,21,3,138.314375895,5
v1.1,22,1,173.689342842,5
v1.1,22,2,193.128059055,5
v1.1,22,3,77.437991679,5
v1.1,23,1,108.818063756,5
v1.1,23,2,134.444174301,5
v1.1,23,3,233.577824692,5
v1.1,24,1,10.867424628,5
v1.1,24,2,54.191130603,5
v1.1,24,3,69.603777215,5
v1.1,25,1,408.777652436,5
v1.1,25,2,215.337838708,5
v1.1,25,3,136.007312003,5
v1.1,4,1,0.002631476,5
v1.1,5,1,0.004784025,5
v1.1,6,1,0.010113438,5
v1.1,6,2,0.028936022,5
v1.1,7,1,0.068113826,5
v1.1,7,2,0.064559935,5
v1.1,8,1,0.097311719,5
v1.1,8,2,0.334539918,5
v1.1,9,1,0.491212462,5
v1.1,9,2,0.512811699,5
v1.1,9,3,1.557986522,5
v1.1,10,1,0.048100442,5
v1.1,10,2,1.904123717,5
v1.1,10,3,0.521096629,5
v1.1,11,1,0.593812923,5
v1.1,11,2,1.9074205,5
v1.1,11,3,1.708373863,5
v1.1,12,1,1.796817499,5
v1.1,12,2,2.111391986,5
v1.1,12,3,1.347971873,5
v1.1,13,1,1.768634525,5
v1.1,13,2,6.719265291,5
v1.1,13,3,4.000143535,5
v1.1,14,1,3.241176299,5
v1.1,14,2,15.550596853,5
v1.1,14,3,14.164383661,5
v1.1,15,1,11.056751347,5
v1.1,15,2,10.730807566,5
v1.1,15,3,5.886097471,5
v1.1,16,1,22.859909563,5
v1.1,16,2,10.024296097,5
v1.1,16,3,12.385829177,5
v1.1,17,1,13.82577599,5
v1.1,17,2,23.896442354,5
v1.1,17,3,18.915159103,5
v1.1,18,1,21.039780014,5
v1.1,18,2,24.902426818,5
v1.1,18,3,40.86701415,5
v1.1,19,1,44.350208655,5
v1.1,19,2,55.123540894,5
v1.1,19,3,31.505282454,5
v1.1,20,1,13.906443982,5
v1.1,20,2,101.939259453,5
v1.1,20,3,59.333720122,5
v1.1,21,1,106.230397539,5
v1.1,21,2,36.18098033,5
v1.1,21,3,102.181895902,5
v1.1,22,1,72.524609103,5
v1.1,22,2,27.05017479,5
v1.1,22,3,144.252345819,5
v1.1,23,1,174.526261688,5
v1.1,23,2,260.960829094,5
v1.1,23,3,67.87868676,5
v1.1,24,1,66.919007568,5
v1.1,24,2,175.288281377,5
v1.1,24,3,338.50609264,5
v1.1,25,1,182.895670231,5
v1.1,25,2,212.494146977,5
v1.1,25,3,485.865326692,5
v1.1,4,1,0.001882085,5
v1.1,5,1,0.003567725,5
v1.1,6,1,0.013758066,5
v1.1,6,2,0.024401596,5
v1.1,7,1,0.01614671,5
v1.1,7,2,0.066126543,5
v1.1,8,1,0.152054025,5
v1.1,8,2,0.20887966,5
v1.1,9,1,0.150452849,5
v1.1,9,2,0.417317187,5
v1.1,10,1,0.622632373,5
v1.1,10,2,1.377842537,5
v1.1,10,3,2.884645505,5
v1.1,11,1,1.223626464,5
v1.1,11,2,1.546357983,5
v1.1,11,3,1.00974969,5
v1.1,12,1,3.291941461,5
v1.1,12,2,0.666185454,5
v1.1,12,3,0.334583632,5
v1.1,13,1,0.999871082,5
v1.1,13,2,9.298890749,5
v1.1,13,3,10.58110472,5
v1.1,14,1,5.471438621,5
v1.1,14,2,16.599124806,5
v1.1,14,3,6.708752917,5
v1.1,15,1,7.707289448,5
v1.1,15,2,17.895709556,5
v1.1,15,3,12.055196053,5
v1.1,16,1,17.248580494,5
v1.1,16,2,7.612831433,5
v1.1,16,3,14.381232159,5
v1.1,17,1,20.068463742,5
v1.1,17,2,18.483498496,5
v1.1,17,3,39.448147039,5
v1.1,18,1,20.796461554,5
v1.1,18,2,15.991676438,5
v1.1,18,3,48.353831373,5
v1.1,19,1,9.629231682,5
v1.1,19,2,17.047201602,5
v1.1,19,3,75.048629341,5
v1.1,20,1,34.735939092,5
v1.1,20,2,133.299083618,5
v1.1,20,3,131.244031733,5
v1.1,21,1,35.155770325,5
v1.1,21,2,51.738500294,5
v1.1,21,3,89.674205697,5
v1.1,22,1,108.331394232,5
v1.1,22,2,65.904525426,5
v1.1,22,3,8.886984881,5
v1.1,23,1,49.170304944,5
v1.1,23,2,145.930156378,5
v1.1,23,3,125.112426222,5
v1.1,24,1,87.086351838,5
v1.1,24,2,81.344629859,5
v1.1,24,3,41.049470547,5
v1.1,25,1,37.466736374,5
v1.1,25,2,133.33585911,5
v1.1,25,3,142.509769912,5
v1.1,4,1,0.001934895,5
v1.1,5,1,0.006908781,5
v1.1,6,1,0.011555193,5
v1.1,6,2,0.00923941,5
v1.1,7,1,0.094271389,5
v1.1,7,2,0.129287877,5
v1.1,8,1,0.13123884,5
v1.1,8,2,0.171010903,5
v1.1,9,1,0.050402465,5
v1.1,9,2,0.21755116,5
v1.1,9,3,0.070899678,5
v1.1,10,1,0.590049137,5
v1.1,10,2,1.019370421,5
v1.1,10,3,1.368658611,5
v1.1,11,1,1.342634967,5
v1.1,11,2,0.162208089,5
v1.1,11,3,1.827978373,5
v1.1,12,1,2.24779138,5
v1.1,12,2,2.637830593,5
v1.1,12,3,2.289371076,5
v1.1,13,1,3.272728668,5
v1.1,13,2,2.954063395,5
v1.1,13,3,0.549582138,5
v1.1,14,1,26.18321592,5
v1.1,14,2,1.543017502,5
v1.1,14,3,5.686175546,5
v1.1,15,1,33.241829403,5
v1.1,15,2,10.137018109,5
v1.1,15,3,5.25635948,5
v1.1,16,1,28.013273018,5
v1.1,16,2,13.186253655,5
v1.1,16,3,25.180147483,5
v1.1,17,1,18.983215613,5
v1.1,17,2,40.26660073,5
v1.1,17,3,50.926522366,5
v1.1,18,1,40.566217848,5
v1.1,18,2,8.809057053,5
v1.1,18,3,21.087006773,5
v1.1,19,1,7.189676508,5
v1.1,19,2,81.787530622,5
v1.1,19,3,56.7878456,5
v1.1,20,1,29.404486641,5
v1.1,20,2,54.230106999,5
v1.1,20,3,22.099910644,5
v1.1,21,1,78.164552767,5
v1.1,21,2,60.553591232,5
v1.1,21,3,46.595488001,5
v1.1,22,1,63.407841305,5
v1.1,22,2,8.506466635,5
v1.1,22,3,166.163902823,5
v1.1,23,1,84.739533377,5
v1.1,23,2,286.43553977,5
v1.1,23,3,80.993493258,5
v1.1,24,1,60.18468658,5
v1.1,24,2,94.690163838,5
v1.1,24,3,196.568150809,5
v1.1,25,1,62.729295364,5
v1.1,25,2,299.956141016,5
v1.1,25,3,238.191655703,5
v1.1,4,1,0.001774427,5
v1.1,5,1,0.004108857,5
v1.1,6,1,0.018521571,5
v1.1,6,2,0.027461448,5
v1.1,7,1,0.26855487,5
v1.1,7,2,0.105126655,5
v1.1,8,1,0.904453195,5
v1.1,8,2,0.167241529,5
v1.1,9,1,0.248872553,5
v1.1,9,2,0.081854396,5
v1.1,9,3,0.73101543,5
v1.1,10,1,1.26393337,5
v1.1,10,2,0.56568464,5
v1.1,10,3,3.066161015,5
v1.1,11,1,0.640554092,5
v1.1,11,2,2.720160538,5
v1.1,11,3,2.986795858,5
v1.1,12,1,0.7221274,5
v1.1,12,2,2.454407257,5
v1.1,12,3,8.832278401,5
v1.1,13,1,0.99283295,5
v1.1,13,2,10.292459843,5
v1.1,13,3,5.378369981,5
v1.1,14,1,4.633621019,5
v1.1,14,2,3.380968194,5
v1.1,14,3,0.637252967,5
v1.1,15,1,10.876746513,5
v1.1,15,2,11.691244204,5
v1.1,15,3,10.0374032,5
v1.1,16,1,13.470066719,5
v1.1,16,2,4.598610899,5
v1.1,16,3,25.567430163,5
v1.1,17,1,8.096777713,5
v1.1,17,2,25.415450863,5
v1.1,17,3,2.409669138,5
v1.1,18,1,15.394329945,5
v1.1,18,2,6.99433017,5
v1.1,18,3,25.453778515,5
v1.1,19,1,18.409932552,5
v1.1,19,2,42.992539255,5
v1.1,19,3,146.3235325,5
v1.1,20,1,36.015465369,5
v1.1,20,2,114.714154156,5
v1.1,20,3,37.774577725,5
v1.1,21,1,62.686624654,5
v1.1,21,2,89.221866169,5
v1.1,21,3,76.347042223,5
v1.1,22,1,134.824342085,5
v1.1,22,2,150.861804962,5
v1.1,22,3,148.995630581,5
v1.1,23,1,136.622987646,5
v1.1,23,2,268.335382878,5
v1.1,23,3,11.037323516,5
v1.1,24,1,44.303070584,5
v1.1,24,2,282.372402363,5
v1.1,24,3,264.790991977,5
v1.1,25,1,220.717616125,5
v1.1,25,2,343.885905225,5
v1.1,25,3,122.101952253,5
v1.1,4,1,3.797228126,8
v1.1,5,1,0.009200435,8
v1.1,6,1,0.028510238,8
v1.1,6,2,0.026141686,8
v1.1,7,1,0.048263138,8
v1.1,7,2,0.073493636,8
v1.1,8,1,0.062733506,8
v1.1,8,2,0.16328752,8
v1.1,9,1,0.388958765,8
v1.1,9,2,0.546083264,8
v1.1,9,3,0.112374957,8
v1.1,10,1,0.28009921,8
v1.1,10,2,1.092109447,8
v1.1,10,3,1.399473549,8
v1.1,11,1,1.555968508,8
v1.1,11,2,1.325337778,8
v1.1,11,3,1.645380904,8
v1.1,12,1,0.91537921,8
v1.1,12,2,0.202805524,8
v1.1,12,3,1.165426331,8
v1.1,13,1,4.4144849,8
v1.1,13,2,3.64064879,8
v1.1,13,3,6.941752687,8
v1.1,14,1,7.503245384,8
v1.1,14,2,10.295274604,8
v1.1,14,3,13.030233751,8
v1.1,15,1,11.949958512,8
v1.1,15,2,7.45380767,8
v1.1,15,3,2.233866872,8
v1.1,16,1,5.325226716,8
v1.1,16,2,6.222542023,8
v1.1,16,3,15.954826664,8
v1.1,17,1,4.996645889,8
v1.1,17,2,17.865787486,8
v1.1,17,3,10.239934326,8
v1.1,18,1,45.244684306,8
v1.1,18,2,17.405522854,8
v1.1,18,3,22.809992921,8
v1.1,19,1,22.152314695,8
v1.1,19,2,7.43325239,8
v1.1,19,3,66.128694566,8
v1.1,20,1,12.749997617,8
v1.1,20,2,93.062618509,8
v1.1,20,3,38.130952754,8
v1.1,21,1,50.12501742,8
v1.1,21,2,58.642846018,8
v1.1,21,3,69.991413798,8
v1.1,22,1,101.368789608,8
v1.1,22,2,28.05841879,8
v1.1,22,3,92.62756538,8
v1.1,23,1,37.947164494,8
v1.1,23,2,94.924259386,8
v1.1,23,3,54.101822489,8
v1.1,24,1,97.851610304,8
v1.1,24,2,240.727639054,8
v1.1,24,3,193.818106597,8
v1.1,25,1,6.056889316,8
v1.1,25,2,86.013726412,8
v1.1,25,3,212.958707931,8
v1.1,4,1,0.002087361,8
v1.1,5,1,0.005389196,8
v1.1,6,1,0.012143812,8
v1.1,6,2,0.017519219,8
v1.1,7,1,0.061875835,8
v1.1,7,2,0.0409969,8
v1.1,8,1,0.014138885,8
v1.1,8,2,0.113820674,8
v1.1,9,1,0.405083292,8
v1.1,9,2,0.036692302,8
v1.1,9,3,0.792872159,8
v1.1,10,1,0.425111754,8
v1.1,10,2,0.861760397,8
v1.1,10,3,0.314833643,8
v1.1,11,1,1.159696817,8
v1.1,11,2,1.899982834,8
v1.1,11,3,1.552854741,8
v1.1,12,1,1.234543863,8
v1.1,12,2,5.072518811,8
v1.1,12,3,1.241679833,8
v1.1,13,1,4.340241259,8
v1.1,13,2,6.430844939,8
v1.1,13,3,1.757083416,8
v1.1,14,1,7.167378962,8
v1.1,14,2,10.878619548,8
v1.1,14,3,5.726409385,8
v1.1,15,1,2.745590383,8
v1.1,15,3,13.995011685,8
v1.1,16,1,14.855066233,8
v1.1,16,2,3.43327522,8
v1.1,16,3,2.215414752,8
v1.1,17,1,13.041626098,8
v1.1,17,2,11.870972044,8
v1.1,17,3,16.44265742,8
v1.1,18,1,34.50856928,8
v1.1,18,2,18.882581219,8
v1.1,18,3,30.915254906,8
v1.1,19,1,67.499027794,8
v1.1,19,2,28.992297218,8
v1.1,19,3,38.830106947,8
v1.1,20,1,53.821905262,8
v1.1,20,2,58.234492133,8
v1.1,20,3,11.659764404,8
v1.1,21,1,57.902958099,8
v1.1,21,2,17.833583674,8
v1.1,21,3,104.813296977,8
v1.1,22,1,68.991564172,8
v1.1,22,2,52.02079317,8
v1.1,22,3,119.873828533,8
v1.1,23,1,31.256047587,8
v1.1,23,2,22.883461582,8
v1.1,23,3,148.515438419,8
v1.1,24,1,74.139152293,8
v1.1,24,2,105.987456492,8
v1.1,24,3,75.661301962,8
v1.1,25,1,142.510905319,8
v1.1,25,2,216.003328496,8
v1.1,25,3,76.299576839,8
v1.1,4,1,0.003110771,8
v1.1,5,1,0.003034345,8
v1.1,6,1,0.028133377,8
v1.1,6,2,0.017937372,8
v1.1,7,1,0.029841539,8
v1.1,7,2,0.097928034,8
v1.1,8,1,0.139429727,8
v1.1,8,2,0.263130738,8
v1.1,9,1,0.401102407,8
v1.1,9,2,0.661888939,8
v1.1,9,3,0.551407658,8
v1.1,10,1,0.234899638,8
v1.1,10,2,0.764581444,8
v1.1,10,3,0.812748564,8
v1.1,11,1,0.555419847,8
v1.1,11,2,1.024396683,8
v1.1,11,3,2.501635331,8
v1.1,12,1,1.062509788,8
v1.1,12,2,2.780856257,8
v1.1,12,3,1.337289924,8
v1.1,13,1,5.966805999,8
v1.1,13,2,0.630129182,8
v1.1,13,3,3.325967842,8
v1.1,14,1,3.827474119,8
v1.1,14,2,4.403594093,8
v1.1,14,3,2.182590586,8
v1.1,15,1,7.354132736,8
v1.1,15,2,11.277108677,8
v1.1,15,3,4.05806692,8
v1.1,16,1,6.753887337,8
v1.1,16,2,5.390207081,8
v1.1,16,3,11.227426773,8
v1.1,17,1,11.311503303,8
v1.1,17,2,11.092740309,8
v1.1,17,3,1.876943852,8
v1.1,18,1,32.950882991,8
v1.1,18,2,17.092957041,8
v1.1,18,3,9.840005047,8
v1.1,19,1,17.291131055,8
v1.1,19,2,32.556558631,8
v1.1,19,3,68.009901457,8
v1.1,20,1,36.138237189,8
v1.1,20,2,10.070270757,8
v1.1,20,3,54.512751312,8
v1.1,21,1,13.745798953,8
v1.1,21,2,109.604532857,8
v1.1,21,3,106.011748554,8
v1.1,22,1,4.449931897,8
v1.1,22,2,39.159274564,8
v1.1,22,3,97.339299894,8
v1.1,23,1,4.353406654,8
v1.1,23,2,161.422650771,8
v1.1,23,3,47.953494397,8
v1.1,24,1,96.125998791,8
v1.1,24,2,55.134491221,8
v1.1,24,3,8.306389206,8
v1.1,25,1,92.979923639,8
v1.1,25,2,230.013716915,8
v1.1,25,3,12.726616807,8
v1.1,4,1,0.002065497,8
v1.1,5,1,0.003935426,8
v1.1,6,1,0.010544836,8
v1.1,6,2,0.012280813,8
v1.1,7,1,0.034438537,8
v1.1,7,2,0.01078903,8
v1.1,8,1,0.03220014,8
v1.1,8,2,0.29206503,8
v1.1,9,1,0.326577191,8
v1.1,9,2,0.65861814,8
v1.1,9,3,0.2497181,8
v1.1,10,1,0.997049624,8
v1.1,10,2,0.912100023,8
v1.1,10,3,1.649431793,8
v1.1,11,1,0.306600949,8
v1.1,11,2,1.37186012,8
v1.1,11,3,2.335709062,8
v1.1,12,1,1.837260172,8
v1.1,12,2,2.242259496,8
v1.1,12,3,8.694963144,8
v1.1,13,1,1.157140773,8
v1.1,13,2,2.829207906,8
v1.1,13,3,4.556171459,8
v1.1,14,1,3.668594125,8
v1.1,14,2,1.53329276,8
v1.1,14,3,10.525920463,8
v1.1,15,1,13.559993081,8
v1.1,15,2,7.155180117,8
v1.1,15,3,2.674148832,8
v1.1,16,1,3.008574249,8
v1.1,16,2,15.355122577,8
v1.1,16,3,16.030680682,8
v1.1,17,1,15.137561916,8
v1.1,17,2,18.994514152,8
v1.1,17,3,16.12034067,8
v1.1,18,1,6.31165269,8
v1.1,18,2,11.132261593,8
v1.1,18,3,46.728564664,8
v1.1,19,1,15.913569674,8
v1.1,19,2,16.252620666,8
v1.1,19,3,29.657162628,8
v1.1,20,1,67.546343696,8
v1.1,20,2,12.629139929,8
v1.1,20,3,12.929746208,8
v1.1,21,1,112.683557427,8
v1.1,21,2,55.901587611,8
v1.1,21,3,80.343438478,8
v1.1,22,1,148.501668596,8
v1.1,22,2,19.597340638,8
v1.1,22,3,24.699804719,8
v1.1,23,1,47.036976669,8
v1.1,23,2,144.540063595,8
v1.1,23,3,114.571372665,8
v1.1,24,1,32.348095191,8
v1.1,24,2,184.492086792,8
v1.1,24,3,268.141159189,8
v1.1,25,1,91.381112396,8
v1.1,25,2,247.230597241,8
v1.1,25,3,59.641498001,8
v1.1,4,1,0.003520184,8
v1.1,5,1,0.004876099,8
v1.1,6,1,0.009186526,8
v1.1,6,2,0.029733235,8
v1.1,7,1,0.045276854,8
v1.1,7,2,0.044004569,8
v1.1,8,1,0.15424132,8
v1.1,8,2,0.185676438,8
v1.1,9,1,0.448370851,8
v1.1,9,2,0.511269286,8
v1.1,9,3,0.413723444,8
v1.1,10,1,0.318046329,8
v1.1,10,2,0.210874551,8
v1.1,10,3,0.82569207,8
v1.1,11,1,1.772804696,8
v1.1,11,2,0.917199637,8
v1.1,11,3,1.194810177,8
v1.1,12,1,3.41354686,8
v1.1,12,2,0.252916382,8
v1.1,12,3,2.787716851,8
v1.1,13,1,3.938692844,8
v1.1,13,2,4.702400822,8
v1.1,13,3,2.946496116,8
v1.1,14,1,3.406117766,8
v1.1,14,2,5.703690736,8
v1.1,14,3,14.192111557,8
v1.1,15,1,4.121956876,8
v1.1,15,2,14.375614863,8
v1.1,15,3,5.584910434,8
v1.1,16,1,4.911886467,8
v1.1,16,2,10.8215321,8
v1.1,16,3,4.225903751,8
v1.1,17,1,19.453875057,8
v1.1,17,2,28.585438256,8
v1.1,17,3,17.349746906,8
v1.1,18,1,6.904571731,8
v1.1,18,2,11.836831203,8
v1.1,18,3,9.104990133,8
v1.1,19,1,10.308629605,8
v1.1,19,2,56.121017508,8
v1.1,19,3,87.943099518,8
v1.1,20,1,40.193350729,8
v1.1,20,2,17.254528119,8
v1.1,20,3,70.259174471,8
v1.1,21,1,67.820526091,8
v1.1,21,2,65.78415963,8
v1.1,21,3,48.366347848,8
v1.1,22,1,28.110042396,8
v1.1,22,2,71.38588264,8
v1.1,22,3,5.597897216,8
v1.1,23,1,103.739888853,8
v1.1,23,2,53.564156013,8
v1.1,23,3,91.101711293,8
v1.1,24,1,88.498061416,8
v1.1,24,2,27.040844458,8
v1.1,24,3,36.375562183,8
v1.1,25,1,142.626796133,8
v1.1,25,2,5.965981225,8
v1.1,25,3,162.428544507,8
v1.1,4,1,0.001975714,8
v1.1,5,1,0.002267104,8
v1.1,6,1,0.027620356,8
v1.1,6,2,0.012252868,8
v1.1,7,1,0.0288462,8
v1.1,7,2,0.031027966,8
v1.1,8,1,0.056818553,8
v1.1,8,2,0.179860531,8
v1.1,9,1,0.169206802,8
v1.1,9,2,0.500099316,8
v1.1,10,1,0.686070034,8
v1.1,10,2,1.691829883,8
v1.1,10,3,1.116901085,8
v1.1,11,1,1.4376991,8
v1.1,11,2,1.780661022,8
v1.1,11,3,1.044312132,8
v1.1,12,1,2.045747374,8
v1.1,12,2,2.613533062,8
v1.1,12,3,0.304858023,8
