estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(((8,7):2.481530338726073,(9,10):0.6951632073772768):0.5972173858491515,(5,6):1.946081570670433,(1,((2,#H11:::0.4910713035784054):0.6149194459853993,(4,(3)#H11:::0.5089286964215947):0.6149194459853993):0.6293471798932536):0.5825968673478683);",1000,4,0.5,0.7,2,700.049736998,0,0,0.2533179340659341,10,1,1,med,91
"((9,10):0.5020396121008783,(7,8):2.8115624414656137,((5,6):2.0618537278147513,(1,((2,#H11:::0.4964940150627292):0.6033096489005163,(4,(3)#H11:::0.5035059849372708):0.6033096489005163):0.7349647974475472):0.572008359836628):0.6381396366463898);",1000,4,0.0,0.9,2,1842.808616675,0,0,0.2483229240759241,10,1,1,med,92
"(7,8,((9,10):0.6295954124340903,((5,6):2.0190216552428195,(1,((2,(3)#H13:::0.5148717613827116):0.5935228749046022,(4,#H13:::0.48512823861728843):0.5935228749046022):0.6833469969664417):0.6009480373108361):0.5359239311434122):2.868559285059589);",1000,4,0.0,1.0,2,1886.136799195,0,2,0.25674308691308684,10,1,1,med,93
"((((9,10):0.5187856319705009,(7,8):2.8502182859382623):0.6342220699000012,(5,6):2.0598718197749855):0.578470514918175,(3,((2,4):1.797738802158655e-8)#H11:1.5888822801712252e-9::0.6382213203276799):9.999705658852324,(1,#H11:0.8264991434971171::0.3617786796723201):9.749450690889828e-10);",1000,16,0.0,0.7,2,356.995673102,6,2,0.2483229240759241,10,1,1,med,92
"(10,(((((4,(3)#H11:::0.5071511342431215):0.5779502303859985,(2,#H11:::0.4928488657568784):0.5779502303859985):0.6459791184330284,1):0.5726579935980801,(5,6):1.9849001470026644):0.5999051343451479,(8,7):2.5138137649921455):0.7073715701033426,9);",1000,4,0.0,0.7,2,1605.875560094,0,0,0.2533179340659336,10,1,1,med,91
"(10,(((1,((3,4):0.13798456209294158,2):0.8417850697924264):0.583079979023058,(5,6):2.0826418851764403):0.6250615583321528,((7,8):2.8067875203170556,(9)#H13:::0.5948144020744397):0.03739393378898228):8.882649266385677,#H13:::0.40518559792556036);",1000,8,0.5,0.7,2,528.075948379,4,2,0.2483229240759241,10,1,1,med,92
"(10,(((5,6):1.9523820126299982,((3,((2,4):4.357459627998708e-9)#H11:4.7024483581029185e-9::0.7450771476956233):1.6707652919483746,(1,#H11:1.322914067594563e-7::0.2549228523043768):0.0835080248633941):0.5692012802954566):0.5983414161530098,(8,7):2.4762567504522064):0.6975796710778154,9);",1000,16,0.5,0.9,2,338.720648802,6,2,0.2533179340659341,10,1,1,med,91
"(9,(((6,5):2.1385256493400817,((4,(3,(2)#H11:::0.7516600451810569):0.4707012186441881):1.0951891457205654,(1,#H11:::0.24833995481894305):0.09074803569343684):0.5901055487006618):0.6355617033923668,(8,7):2.541218621659729):0.6653632348001963,10);",1000,4,0.5,0.9,2,1098.404463337,4,2,0.2359067772227772,10,1,1,med,90
"(10,((8,7):2.4949629882886324,((5,6):1.97344517122597,((1,#H11:0.0008882239352081508::0.3061406084867786):0.00482409624811605,(3,((2,4):3.0855535285717276e-7)#H11:2.6540739020137026e-8::0.6938593915132214):2.1211790918337767):0.5752972675816265):0.5983887524233021):0.7223154748317344,9);",1000,8,1.0,0.9,2,779.024236294,6,2,0.2533179340659341,10,1,1,med,91
"(((1,((((7,8):2.819958921136243,(10,9):0.5042991566729826):0.6398607476321897,#H13:::0.08184622874460087):0.0,(5,6):2.067285699563945):0.6000179821797618):0.9716785835245858,2):0.2064071143237093,3,(4)#H13:::0.9181537712553991);",1000,16,0.0,1.0,2,936.917723739,4,0,0.24832292407592366,10,1,1,med,92
"(9,((8,7):2.5321848061922725,((1,((4,(3)#H11:::0.4733737950062292):0.7470657110544734,(2,#H11:::0.5266262049937709):0.7470657110544734):0.6873957704606416):0.5972215894164415,(6,5):2.137723116312737):0.637506161474484):0.6671916583620715,10);",1000,4,1.0,0.9,2,1015.692106994,0,2,0.2359067772227772,10,1,1,med,90
"(10,9,((7,8):2.8196007937451424,((5,6):2.0641819859055537,(1,((4,#H13:::0.5057700073489476):0.6074220222812601,(2,(3)#H13:::0.49422999265105244):0.6074220222812601):0.7216528364478965):0.5812988292095919):0.6395466770479256):0.504639211549586);",1000,16,0.0,0.9,2,941.319745526,0,0,0.24832292407592366,10,1,1,med,92
"(10,(((((4,3):0.13417821677060554,2):0.7551459279635221,1):0.5640342759661591,(5,(6)#H11:::0.9550446403981447):2.475481079007205):0.6199630282006534,((8,7):2.441630999288502,#H11:::0.04495535960185523):0.059898419965185544):0.7042549611725019,9);",1000,16,0.0,1.0,2,357.230992255,4,0,0.2533179340659341,10,1,1,med,91
"((9,10):0.5042447689785303,(7,8):2.819800300125571,((1,((2,#H11:::0.4958868683925262):0.598545747424877,(4,(3)#H11:::0.5041131316074737):0.598545747424877):0.7283471584065933):0.5775498232746012,(5,6):2.066326301429714):0.6379312261850182);",1000,16,0.5,1.0,2,396.832232043,0,0,0.2483229240759241,10,1,1,med,92
"((7,8):2.7727279918185133,(((1,((3,2):0.12756127036945344,4):0.8237897850987019):0.5815601338297932,(5,6):2.0843235597681455):0.6065491241615203,((9,10):0.0)#H11:6.0596263411499836::0.6169518269243248):0.08870923720761667,#H11:0.3429200692497526::0.38304817307567524);",1000,4,0.5,0.7,2,840.621399188,4,2,0.2483229240759241,10,1,1,med,92
"(10,9,(((7,8):2.3213987575692308,#H11:0.0028010916025747435::0.18217051748368063):0.7824710613872299,(((5,6):2.07744279149852,(((2,3):0.12141532439806342,4):0.8507399824339134,1):0.5744048532818601):0.0)#H11:1.728209100676211::0.8178294825163194):0.37681430934497195);",1000,16,1.0,0.9,2,567.974800508,4,2,0.2483229240759241,10,1,1,med,92
"((((10,9):0.5065253789004033,(7,8):2.832283686845493):0.6398085095827805,(5,6):2.076615642650319):0.5859830354448906,((4,(3,#H11:::0.33053654061359716):1.2382871426359006):0.38891596409447793,(2)#H11:::0.6694634593864028):0.6172317953086353,1);",1000,4,0.0,0.7,2,967.647871394,4,0,0.2483229240759241,10,1,1,med,92
"(10,(((1,((2,#H11:::0.49159342649131127):0.6026534920772845,(4,(3)#H11:::0.5084065735086888):0.6026534920772845):0.6330975998637601):0.5777192530791126,(5,6):1.9802757819846735):0.5999023966828242,(8,7):2.500515789895104):0.7046449953496323,9);",1000,4,1.0,1.0,2,956.776221417,0,0,0.2533179340659341,10,1,1,med,91
"((2,(3,(4)#H11:::0.7490126606371674):0.3541732380407212):1.0320838109812793,(((7,8):2.845958374589344,(9,10):0.6371731192417854):0.5316798865057262,(6,5):2.0202744977904095):0.6045942510969996,(1,#H11:::0.2509873393628326):0.015315761911028231);",1000,16,0.0,0.7,2,490.364004344,4,0,0.25674308691308684,10,1,1,med,93
"(10,9,((8,7):2.5011130098197425,((5,6):1.9888623673486567,(1,((2,(3,#H11:::0.3809384024748551):0.9871862584863825):0.40640272266809946,(4)#H11:::0.6190615975251449):0.5079356055624102):0.5780488176217349):0.6039479648845052):0.7035157579703974);",1000,4,0.5,0.9,2,1713.018088333,4,2,0.2533179340659336,10,1,1,med,91
"(5,6,(((7,8):2.6514618322407744,(9,10):0.5582337808912201):0.6036739910321192,((1,#H11:::0.22179831870744107):0.0,(2,(3,(4)#H11:::0.778201681292559):0.3523619941528888):0.9686750219159845):0.648216036893147):2.0089898953029337);",1000,4,0.5,0.9,2,973.584043653,4,0,0.25146265134865137,10,1,1,med,88
"(((7,8):2.768042454228137,(((1,((2,3):0.14288339415054918,4):0.7566850671416654):0.5812054147191906,(5,(6)#H11:::0.9869103695876795):2.085759849700084):0.6126231514409785,#H11:::0.013089630412320476):0.0):0.5706308722139889,9,10);",1000,4,0.5,0.9,2,762.613933854,4,2,0.2564576603396603,10,1,1,med,89
"((9,10):0.5028298089647406,(8,7):2.8253102147944347,((6,(5)#H11:::0.9569594524964754):2.590691712354436,((1,#H11:::0.043040547503524644):0.03499525444292631,((3,4):0.13170388087316665,2):0.8555215288547009):0.5955491489415013):0.6260524556097905);",1000,4,0.5,0.9,2,832.085566597,4,0,0.2483229240759241,10,1,1,med,92
"(10,(((((4,(3)#H11:::0.4851285290808899):0.5935231238642558,(2,#H11:::0.5148714709191101):0.5935231238642558):0.6833468891925841,1):0.6009482372849899,(6,5):2.019021805739801):0.535923701489599,(7,8):2.8685604874861905):0.62959535827695,9);",1000,16,0.0,1.0,2,855.64481898,0,2,0.25674308691308645,10,1,1,med,93
"(((10,9):0.6295808082076142,(7,8):2.868540407303582):0.5359160664699117,(6,5):2.01900103149133,((3,((4,2):1.1321639519145337e-5)#H11:2.4235993818560657e-5::0.7174071077404668):2.058536475998493,(1,#H11:2.498648303629866e-5::0.2825928922595332):0.0):0.6036574885101821);",1000,8,0.5,1.0,2,432.389522203,6,2,0.25674308691308684,10,1,1,med,93
"((10,9):0.4998798100324963,(7,8):2.8087508844417917,((5,6):2.074553412639045,(1,((4,(3,#H11:::0.4350877340589914):0.7760591769809408):0.4774109638675189,(2)#H11:::0.5649122659410086):0.5556214529729019):0.576182099544329):0.6369392706940652);",1000,8,1.0,0.7,2,439.558603704,4,0,0.2483229240759241,10,1,1,med,92
"((7,8):2.852554098805667,(10,9):0.49536462458389413,((6,5):2.096580600263705,(1,((4,(3,(2)#H11:::0.750259679507091):0.3664463730654597):1.0155682071668144,#H11:::0.24974032049290895):0.06303677435021576):0.5884244112291361):0.635597380656716);",1000,16,1.0,0.7,2,321.70139148,4,2,0.2483229240759241,10,1,1,med,92
"((1,(((10,9):0.5957173739711064,((7,8):2.8130120351025556)#H11:0.14351140354108005::0.9620280132752653):0.586253929801102,(6,5):2.0051027723886343):0.6264355459954359):0.38652819636536073,((3,2):0.1235957990801926,4):0.4729383119365114,#H11:8.588003777000981e-5::0.03797198672473466);",1000,4,0.0,0.7,2,1009.91317087,4,2,0.25674308691308684,10,1,1,med,93
"(((9,10):0.5028860232198173,((5,6):2.0582510014234687,(1,((4,(3,#H13:::0.36295055046087216):1.0317043583884544):0.4119454092923949,(2)#H13:::0.6370494495391279):0.60866265237139):0.5783058913035992):0.6370405476295118):2.817634756916961,8,7);",1000,8,1.0,0.9,2,722.694945445,4,0,0.2483229240759241,10,1,1,med,92
"(10,9,((8,7):2.489305965221833,((5,6):1.9913162985689912,(1,(((3,#H11:::0.3813108998978052):0.9637971402621072,2):0.40759280100334183,(4)#H11:::0.6186891001021948):0.5052176359185404):0.5819852898065438):0.5965337577235877):0.7015388761286317);",1000,8,1.0,0.7,2,1198.201023034,4,2,0.2533179340659336,10,1,1,med,91
"(10,(((6,5):1.9829475576213231,(1,(((3,(2)#H11:::0.53732477411027):0.6153194049959209,4):0.5947647568607076,#H11:::0.46267522588973):0.36814653124206265):0.5941681628908507):0.6040958398510051,(7,8):2.8179398734262504):0.5602597698780106,9);",1000,4,0.0,0.7,2,1485.161337074,4,2,0.2564576603396599,10,1,1,med,89
"(9,10,(((7,8):2.8560389879454613,(((4,(2,3):0.14485055347056844):0.7992488358532954,1):0.43273428381036116,((6,5):2.076485080764296)#H11:0.0::0.7551526139044646):0.793549957053393):0.08821251492289212,#H11:6.853358375377798::0.24484738609553539):0.5468190859147115);",1000,4,0.5,0.7,2,1130.580675528,4,2,0.25674308691308684,10,1,1,med,93
"((7,8):2.8162908051175677,(9,10):0.5127799376516359,((1,((2,(3)#H11:::0.4990384544306061):0.5954241075012275,(4,#H11:::0.5009615455693939):0.5954241075012275):0.7330164332887342):0.5762189422828774,(5,6):2.04983739755184):0.6392375635119424);",1000,8,0.5,0.9,2,701.247758404,0,0,0.2483229240759241,10,1,1,med,92
"((9,10):0.7095270240408446,((5,6):1.965585235508233,(1,((2,(3,(4)#H11:::0.7416295063163449):0.38670677129524234):0.9790913572512819,#H11:::0.2583704936836551):7.651418003982245e-5):0.5779257127668435):0.6060113024564296,(8,7):2.496378625673042);",1000,16,0.0,0.7,2,486.686074017,4,0,0.2533179340659341,10,1,1,med,91
"((9,10):0.6229243166254863,((((3,2):0.13083709707951832,4):0.8230741595650017,1):0.5924073832563054,(5,(6)#H11:::0.9971810715019447):2.0533868132554627):0.536540119426582,(7,(8,#H11:::0.002818928498055353):5.5930033423536914e-6):2.8828530968480788);",1000,8,0.0,0.7,2,393.866919602,4,2,0.25674308691308684,10,1,1,med,93
"((9,10):0.6286902952576824,(7,8):2.869098576655156,((((2,(3)#H11:::0.5153616508018731):0.5878771203582286,(4,#H11:::0.48463834919812687):0.5878771203582286):0.6854489216090722,1):0.6040598600685211,(6,5):2.005430821839895):0.533750267199326);",1000,16,0.5,0.9,2,1049.698277208,0,2,0.25674308691308645,10,1,1,med,93
"((9,10):0.6295953717998071,(7,8):2.868557156893938,((1,((2,(3)#H11:::0.5148709115819085):0.5935225735323273,(4,#H11:::0.4851290884180915):0.5935225735323273):0.6833466633393408):0.6009485054699533,(6,5):2.0190245124186585):0.5359238669411);",1000,16,0.5,1.0,2,1238.45263772,0,2,0.25674308691308645,10,1,1,med,93
"(10,(((5,6):1.9804555878887304,(1,((2,(3,#H11:::0.4944708184758013):0.6617857147427939):0.5061158045025954,(4)#H11:::0.5055291815241987):0.42213968867994267):0.5781477604986479):0.599933428529014,(7,8):2.500411751457851):0.7051232176265212,9);",1000,4,0.0,1.0,2,2154.325731857,4,2,0.2533179340659336,10,1,1,med,91
"((7,8):2.819676375932091,(10,9):0.5038051394807405,((1,((4,(3,#H11:::0.41082157024174293):0.8462789586149746):0.45069362075734276,(2)#H11:::0.5891784297582571):0.5758209913537685):0.5777288134087976,(5,6):2.0669404286398656):0.6379816318095853);",1000,8,0.5,1.0,2,570.103944141,4,0,0.2483229240759241,10,1,1,med,92
"((9,10):0.7058030018112842,(8,7):2.515316114674687,((1,((2,(3)#H11:::0.4961004408183062):0.6095200879115429,(4,#H11:::0.5038995591816938):0.6095200879115429):0.6235449569842308):0.5763483565365539,(5,6):1.9730601659351474):0.5965578266304784);",1000,4,1.0,0.9,2,2535.832658562,0,0,0.2533179340659336,10,1,1,med,91
"(10,9,(#H11:9.464097009786688::0.24516166740687242,((7,8):2.857945169587991,((((2,3):0.1334743321202354,4):0.801803657801811,1):0.4282447744618001,((6,5):2.0616720331105864)#H11:0.028661040877513904::0.7548383325931276):0.7966777609681392):0.08961191175143832):0.549607259666051);",1000,4,0.5,1.0,2,1477.349903842,4,2,0.25674308691308684,10,1,1,med,93
"(10,((7,8):2.895140121084175,((6,5):2.025161500812456,((2,(3,(4)#H11:::0.7520930083012104):0.336197467896638):1.0249047048345457,(1,#H11:::0.24790699169878963):0.05265906944747881):0.5911708424369106):0.5392248260625206):0.6274628038614561,9);",1000,8,1.0,0.7,2,435.310898139,4,0,0.25674308691308684,10,1,1,med,93
"((((1,((2,(3,#H11:::0.24691853580374168):2.4380637604677426):0.3456273236547236,(4)#H11:::0.7530814641962583):0.6233185300117887):0.6009439941087711,(6,5):2.0191228210745535):0.5359222883578953,(7,8):2.8684611991302726):0.6295742472552863,9,10);",1000,8,0.0,1.0,2,553.293840061,4,2,0.25674308691308684,10,1,1,med,93
"(10,((7,8):2.854956496084928,((6,5):2.0024998066339808,((4,(3,(2)#H11:::0.8073796650458387):0.3597919308939964):0.9474986794725545,(1,#H11:::0.19262033495416137):0.0):0.6076971528244365):0.53648339154389):0.6347517558574457,9);",1000,16,1.0,0.7,2,500.021559006,4,2,0.25674308691308684,10,1,1,med,93
"(10,((7,8):2.8803623328947605,((1,((2,(3)#H11:::0.5147283521205019):0.5962904660057168,(4,#H11:::0.48527164787949806):0.5962904660057168):0.6705926433907896):0.6050047167107316,(6,5):2.0376270533248837):0.5420598921777003):0.6292538258777993,9);",1000,8,0.5,0.7,2,1224.461079897,0,2,0.25674308691308645,10,1,1,med,93
"((9,10):0.5174080131476769,(7,8):2.838466701867204,((6,5):2.0602606641366297,(1,((2,#H11:::0.48498849205919287):0.6172014859175071,(4,(3)#H11:::0.5150115079408072):0.6172014859175071):0.7176220317715255):0.5864578622961136):0.6327187516336178);",1000,4,1.0,0.7,2,1876.070526122,0,0,0.24832292407592366,10,1,1,med,92
"(10,9,((7,8):2.580210680067837,((6,5):2.2600791819684307,((2,(3,(4)#H11:::0.7836361852926564):0.3601350257594212):0.9549999829888287,(1,#H11:::0.21636381470734356):0.011009514551369911):0.6288256345623312):0.5456637988923592):0.5963960136678954);",1000,16,0.0,1.0,2,621.35197521,4,0,0.2506063716283717,10,1,1,med,94
"(1,(((9,10):0.6295951035908516,(7,8):2.868558446360382):0.5359236687142808,(6,5):2.01902283690523):0.600948790739648,((4,#H11:::0.4851283395296097):0.5935241857715308,(2,(3)#H11:::0.5148716604703903):0.5935241857715308):0.6833460685035895);",1000,8,1.0,1.0,2,861.25683237,0,2,0.25674308691308684,10,1,1,med,93
"(9,10,((7,8):2.5777853177313457,((6,5):2.2606182078800203,(1,((4,#H11:::0.542695798203708):0.5587440125668528,(2,(3)#H11:::0.45730420179629194):0.5587440125668528):0.6744094071468):0.6236147227353743):0.5451194973029064):0.5938035101381652);",1000,4,0.5,0.9,2,655.071353204,0,0,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.8719622882232856,((1,((3,2):0.13628372788242277,4):0.7982176185399842):0.5660181853636638,((6,5):2.045469347256134)#H11:0.0038639308413607547::0.9515974997581796):0.5935455805875478):0.6501300860924116,(10,#H11:7.582109427139617::0.04840250024182036):0.02178533486949128);",1000,4,0.0,0.9,2,1759.853702965,4,2,0.25674308691308684,10,1,1,med,93
"((10,9):0.6059694185472159,(8,7):2.5857690985889104,((6,5):2.2553960130143773,(1,((4,(3,#H11:::0.2068804839329972):3.388925950101291):0.3309965718728727,(2)#H11:::0.7931195160670028):0.6246973560496945):0.6294078777238551):0.5422708287081917);",1000,16,0.0,0.9,2,542.719048383,4,0,0.2506063716283717,10,1,1,med,94
"(10,(((1,((2,(3)#H11:::0.514871813480288):0.5935230934633972,(4,#H11:::0.485128186519712):0.5935230934633972):0.6833466970491839):0.6009482523367995,(6,5):2.0190228231406024):0.5359237688407609,(7,8):2.868558998064228):0.6295951653738415,9);",1000,4,1.0,1.0,2,1163.722395589,0,2,0.25674308691308684,10,1,1,med,93
"(9,((7,8):2.5795846214832028,((1,((2,(3,#H11:::0.2757389155260228):2.0730122083983282):0.29309654029692417,(4)#H11:::0.7242610844739772):0.6088623894075421):0.6274853163296309,(6,5):2.2599647788191293):0.5456906609658463):0.5963648918415513,10);",1000,8,0.5,1.0,2,455.621594154,4,2,0.2506063716283717,10,1,1,med,94
"(9,10,((7,8):2.5797345211311478,((6,5):2.2592713368878994,(1,(((3,#H11:::0.30013758468371876):1.1076682332949144,4):0.3827284381073669,(2)#H11:::0.6998624153162812):0.5768312641707922):0.6278058545432498):0.5457489293474175):0.5964985335815126);",1000,4,0.5,1.0,2,690.208730327,4,0,0.2506063716283717,10,1,1,med,94
"(10,(((((2,(3)#H11:::0.5173356417353405):0.5857877679354556,(4,#H11:::0.4826643582646596):0.5857877679354556):0.6898103495306412,1):0.596697310547578,(6,5):2.018728282131946):0.5349244484401504,(7,8):2.834735962205206):0.6289564069902185,9);",1000,8,1.0,0.9,2,609.49353905,0,2,0.25674308691308684,10,1,1,med,93
"(((10,9):0.6295790521478978,(7,8):2.868559266292744):0.5359156271725826,(6,5):2.0189895078401983,((3,((2,4):3.945280766313479e-6)#H11:0.0::0.7075443226198027):2.15857391794281,(#H11:0.07522719655601166::0.2924556773801973,1):0.0):0.6036526600000621);",1000,16,1.0,1.0,2,630.273773988,6,2,0.25674308691308684,10,1,1,med,93
"(10,9,((7,8):2.8614470391242746,((6,5):2.0263821634890355,(1,((4,#H13:::0.48618770243417964):0.5939018879059913,(2,(3)#H13:::0.5138122975658204):0.5939018879059913):0.6844322848445307):0.6030298489488926):0.5364783791789174):0.6292191456017919);",1000,4,1.0,0.9,2,1408.568260779,0,2,0.25674308691308684,10,1,1,med,93
"(10,((7,8):2.81979937839077,((5,6):2.066327503416308,(1,((4,(3,#H11:::0.3698384119035538):1.0037380664719588):0.41790843479606665,(2)#H11:::0.6301615880964462):0.6038258801501291):0.5775797907677975):0.63793198703866):0.5042434196420921,9);",1000,4,0.5,1.0,2,1732.828766477,4,0,0.2483229240759241,10,1,1,med,92
"(10,((7,8):2.8640261354351573,((6,5):2.019170208056447,((1,(2,(3,(4)#H11:::0.9040505564150559):0.2009841081931396):0.942592232658829):0.5794324861848635,#H11:::0.09594944358494402):0.041375910028452305):0.5373867096522721):0.6319576061607312,9);",1000,16,1.0,0.9,2,701.209469491,4,0,0.25674308691308684,10,1,1,med,93
"(10,9,((7,8):2.581404251322012,((6,5):2.257612596369747,(1,((4,#H11:::0.557536799663415):0.558818286865399,(2,(3)#H11:::0.4424632003365851):0.558818286865399):0.661813604283181):0.6351654051136186):0.5491169841931072):0.5886416888213406);",1000,16,0.5,0.7,2,552.501590635,0,0,0.2506063716283711,10,1,1,med,94
"((((((3,4):0.1530469637498409,2):0.7716637347528537,1):0.6309717719728124,(6,5):2.269350329844207):0.5377109371047288,((7,8):2.2192218716199834,#H11:::0.04234231974237429):0.3565478179019104):0.6451233151874565,10,(9)#H11:::0.9576576802576258);",1000,8,0.5,0.9,2,489.308236201,4,0,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.5926847793258903,(((6,5):2.255479854462955,(((3,4):0.15797199543539847,2):0.524124124849225,(1)#H11:::0.728351732976267):0.9520816844057174):0.0006000950877757008,#H11:::0.27164826702373307):0.545765691189127):0.5975013529547327,10);",1000,16,1.0,0.7,2,219.340077554,4,0,0.2506063716283717,10,1,1,med,94
"(9,(((5,6):2.2561614731191906,(1,((2,(3)#H13:::0.45124377265104043):0.5566387406625098,(4,#H13:::0.5487562273489597):0.5566387406625098):0.6606739503752782):0.632449079990943):0.547925952087224,(7,8):2.57998203505534):0.5998021100886871,10);",1000,8,0.0,0.9,2,1007.734335412,0,0,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.5802909477673235,((6,5):2.260296654186943,(1,((4,(3,#H11:::0.20483779719073403):3.871027493965039):0.33250858483629503,(2)#H11:::0.795162202809266):0.6217189099245697):0.6273085938973723):0.5456244956961955):0.5964935505881024,10);",1000,16,0.5,1.0,2,475.607184031,4,0,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.5958557569809937,((6,5):2.259440284000939,(1,((4,(3)#H11:::0.5474293525113589):0.5637297650453337,(2,#H11:::0.452570647488641):0.5637297650453337):0.6727754413475663):0.6208631852756115):0.5462994175962457):0.5958882216797522,10);",1000,8,0.5,0.7,2,406.376989782,0,0,0.2506063716283717,10,1,1,med,94
"(9,(((6,5):2.258605688504432,(1,(((3,#H11:::0.2920393803190099):1.7393089978597842,2):0.30087103338753957,(4)#H11:::0.7079606196809901):0.6022349941648802):0.6274618785936215):0.5462092639145448,(7,8):2.5801190826949703):0.5963841976884975,10);",1000,8,1.0,1.0,2,713.591157158,4,2,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.5802092023607477,((6,5):2.260059639814079,(1,((2,#H11:::0.45324901948268187):0.560384253578254,(4,(3)#H11:::0.5467509805173181):0.560384253578254):0.6670171868541199):0.6273115145254663):0.545649806012412):0.5963891687065488,10);",1000,8,0.0,1.0,2,1905.343046023,0,0,0.2506063716283717,10,1,1,med,94
"(9,((7,8):2.58288425148689,((1,((4,#H11:::0.5496325535756341):0.5676913571358709,(2,(3)#H11:::0.4503674464243658):0.5676913571358709):0.6717586975447355):0.6272723874146106,(6,5):2.255309078948567):0.5440368146096378):0.5921740884053891,10);",1000,16,1.0,0.9,2,732.908165938,0,0,0.2506063716283711,10,1,1,med,94
"((3,(4)#H11:::0.6587538074947128):0.5331567521889691,2,(((((7,8):2.661191351017827,(10,9):0.653130043472921):0.6292681886317132,(6,5):2.172358368734286):0.6382378797557496,1):0.2665434495407309,#H11:::0.34124619250528726):0.6855659041581385);",1000,16,0.0,0.9,2,329.606383293,4,0,0.24461235564435563,10,1,1,med,95
"(2,((1,(((7,8):2.6807469455605166,(9,10):0.6568461599721468):0.6310107879668115,(5,6):2.176187430475154):0.6301356786903128):0.6638572662774217,(4,(3)#H11:::0.5572587329580893):0.6369817763030513):0.6369817763030513,#H11:::0.44274126704191075);",1000,8,0.0,1.0,2,684.934845357,0,0,0.24461235564435563,10,1,1,med,95
"((10,9):0.6348937369878559,(7,8):2.859155679881293,((((2,3):0.13086101686173382,4):0.8014477464939812,(1,#H11:::0.016544460344381107):4.144564319633365):0.612261775072408,(6,(5)#H11:::0.9834555396556189):2.188833591672977):0.5306153075136242);",1000,4,0.5,0.9,2,1097.89249503,4,2,0.25674308691308684,10,1,1,med,93
"(2,((1,((5,6):2.1673461125074147,((9,10):0.6579178175295403,(7,8):2.6900394717984413):0.6365247848728994):0.6260646883113632):0.6722206693031583,(4,(3)#H11:::0.5586514158099324):0.6325123690783152):0.6325123690783152,#H11:::0.44134858419006756);",1000,16,1.0,0.7,2,321.315815554,0,0,0.24461235564435563,10,1,1,med,95
"(10,9,((7,8):2.86824291305154,((6,5):2.0147015023768384,(1,((4)#H11:::0.7683702012967829,(2,(3,#H11:::0.23162979870321707):3.4112334595746368):0.3387526142076848):0.6346521409897093):0.600162470637376):0.5372260106870207):0.6320127452808287);",1000,8,0.0,0.9,2,697.152892252,4,2,0.25674308691308684,10,1,1,med,93
"(2,((((6,5):2.16802016495144,((9,10):0.6538123728765546,(8,7):2.623496948805119):0.6311572288015227):0.6286371271211667,1):0.6875958302891626,(4,#H11:::0.5632523544781325):0.611662062685636):0.611662062685636,(3)#H11:::0.4367476455218675);",1000,8,0.0,0.7,2,450.58931692,0,0,0.24461235564435563,10,1,1,med,95
"(9,((7,8):2.5815487159538,((1,((2,#H11:::0.45170928253634607):0.5481514982648482,(4,(3)#H11:::0.548290717463654):0.5481514982648482):0.6770707569455311):0.6276573373568515,(6,5):2.2605315969500253):0.5443255204777446):0.5890306178776854,10);",1000,8,1.0,0.9,2,494.474209994,0,0,0.2506063716283717,10,1,1,med,94
"(9,10,((7,8):2.5999351027037862,((6,5):2.2624106069933045,(1,((4,#H11:::0.5476839571641534):0.5534919550964151,(2,(3)#H11:::0.4523160428358466):0.5534919550964151):0.657740736818154):0.623285431722602):0.5493164633690956):0.6128857056533994);",1000,8,0.0,0.7,2,1052.482450383,0,0,0.2506063716283711,10,1,1,med,94
"((9,10):0.60689697141893,((5,6):2.095921602876441,((1,((4,3):0.1463475603100938,2):0.7085830093826497):0.6421314733966001)#H11:0.010069779888244227::0.9952815753515379):0.6363031281444751,(7,(8,#H11:0.0002957862376944589::0.004718424648462007):0.000746425274620418):2.979931745410984);",1000,16,0.0,0.7,2,308.637762538,4,0,0.24675307792207796,10,1,1,med,96
"(2,(3,#H11:::0.31486104133473525):1.723704622525243,((1,(((9,10):0.6711515366498613,(7,8):2.64964500210079):0.6271317217794328,(6,5):2.188178921059876):0.6230308852917017):0.5966167926940746,(4)#H11:::0.6851389586652648):0.3286670442690707);",1000,16,0.5,0.7,2,403.093773867,4,2,0.24461235564435563,10,1,1,med,95
"(2,((1,((6,5):2.170263057983627,((9,10):0.6471749095907758,(7,8):2.6749498618196554):0.6337207673875449):0.6292827458691617):0.6564526899689672,(4,(3)#H11:::0.5602423047463195):0.6409679475860458):0.6409679475860458,#H11:::0.4397576952536805);",1000,16,0.0,0.7,2,433.641024311,0,0,0.24461235564435563,10,1,1,med,95
"(10,9,(((5,6):2.0792439458187992,((2,(4,3):0.14144898039179457):0.7113129743397312,(1,#H11:::0.019599448406739453):0.04941993704366283):0.6485079026972523):0.6579600861430932,((7,8):2.884703783197584)#H11:::0.9804005515932606):0.5951170197524013);",1000,16,0.0,0.9,2,369.677927281,4,0,0.24675307792207796,10,1,1,med,96
