estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(2,(1,((3)#H31:::0.5174242711116108,(((20,(((17,18):2.066400689626601,(((15,16):0.6791043812135582,(13,14):0.6775342942131943):1.1282542307837684,19):0.14070581729886686):4.4890031427861966e-7)#H29:1.4688825945189918::1.0):0.586970229300034,((9,((12,11):0.14908457947784917,10):0.8971777252178843):0.6740536830295804,(((6,7):0.7413347603307565,(5,(8)#H25:::0.5612691762575928):3.779583252261922e-6):1.5949331137302787,#H25:::0.43873082374240724):1.1899104095536073e-7):0.6559025696708701):1.4304148905827279,(4,#H29:9.797479814359782::0.0):0.013815272564264045):0.4988633659592775):0.5536863248028748):0.6712647930742025,#H31:::0.4825757288883892);",1000,4,0.0,1.0,1,137138.967666687,14,6,0.26708597102897097,20,3,3,med,21
"(((2,1):0.14591957345571013,(4,(((20,(((16,15):0.624707138613693,((14,#H25:::0.20562286219044607):4.795842780949495e-9,13):0.6743570217861791):1.5964602577264324,((17,18):2.383820158407886,(19)#H25:::0.7943771378095539):0.258299083924485):1.2746705033894332):0.6699031387278813,((9,(((11,10):0.22222085569208927,12):0.7244965162948717,#H21:1.0915803691265366e-9::0.27358684738750644):0.0):1.0058706523174508,((((6,7):0.6384792145863926,5):0.6294066694135101,8):0.7711321468283733)#H21:2.521396984545147e-9::0.7264131526124935):0.45068921615375496):1.7483677125608463)#H23:0.0::0.5793487807585029):9.999956979484786):0.1748891370368928,#H23:1.998763552676689e-9::0.42065121924149707,3);",300,8,0.0,1.0,1,153354.426260237,12,4,0.27176483666666673,20,3,3,med,91
"(20,(((18,(17)#H21:::0.9962717174490284):2.0583134629758564,19):0.16330569151178415,((13,14):0.5963367640732008,(16,15):0.6937709425391064):1.1940320257400237):1.6207631342677413,((((2,1):0.10287374090416382,(3,#H25:::0.18932832148319712):6.020796361623461e-9):1.1930003512517469,(4)#H25:::0.8106716785168029):1.333485610579823,((8,((7,(6,#H21:::0.0037282825509715404):8.450134709975599e-9):0.6017733596919503,5):0.6559204024057866):0.775245000742507,((9,(11,((10,12):0.023670041155979434)#H23:1.1797735962293905e-9::0.6311934789414744):9.999982398678142):0.0,#H23:0.0::0.3688065210585256):0.6511965532283243):0.6987402846383134):0.6647646821143643);",300,8,0.0,1.0,1,140189.070556433,16,4,0.26549028666666674,20,3,3,med,95
"(9,(12,(11,(10)#H25:::0.9088212424509343):5.6384312314794e-7):1.0587130064670558,(((8,(5,(7,6):0.6577471563542512):0.7072097046650666):0.6764965699995024,((((2,1):0.1246565774461074,3):0.8728115298172673,4):1.4616508647000088,(((((19)#H23:::0.8384717117069487,((14,13):0.6201413261613417,((16,15):0.5756098123773886,#H23:::0.1615282882930513):0.03652386163364448):1.452968583114307):0.0)#H21:9.269112604661845e-7::0.9870723788120519,(18,17):2.13077015326657):1.4841339426204965,(20,#H21:0.00029492724124335505::0.01292762118794807):0.0011895849140022485):0.6532057712531579):0.643628750511245):0.6119425010061692,#H25:::0.09117875754906572):1.2134747937230282e-6);",1000,4,0.0,1.0,1,124973.833014874,12,6,0.26673338561438553,20,3,3,med,23
"(10,(((((((7,6):0.8487846889480211,5):0.6212760672218139,8):0.8175854658789802,((20,(((18,17):2.176724246173715,(((13,14):0.786895645402696,(16,15):0.640623160250565):1.130807794722285,19):0.21227359114240565):0.6157815286465163)#H21:0.6970795555579792::0.987949752350679):0.5751785197500312,(((3,(2,(1)#H31:::0.8223615280665381):0.28682860500119883):1.1002076481273568,4):0.0,#H31:::0.17763847193346194):1.4446287704120817):0.6181265822116677):0.7297015176374628,9):0.3743903564661114,#H21:2.4097818162179307e-7::0.012050247649321055):0.0)#H25:9.999993398663939::0.6958409615833415,(11,(12,#H25:9.999716206767099::0.3041590384166585):0.7470616866706496):0.34315995713067804);",300,8,0.0,1.0,1,135204.13775241,12,4,0.2598040566666667,20,3,3,med,98
"(10,(((((((7,6):0.8487846889480211,5):0.6212760672218139,8):0.8175854658789802,((20,(((18,17):2.176724246173715,(((13,14):0.786895645402696,(16,15):0.640623160250565):1.130807794722285,19):0.21227359114240565):0.6157815286465163)#H21:0.6970795555579792::0.987949752350679):0.5751785197500312,(((3,(2,(1)#H31:::0.8223615280665381):0.28682860500119883):1.1002076481273568,4):0.0,#H31:::0.17763847193346194):1.4446287704120817):0.6181265822116677):0.7297015176374628,9):0.3743903564661114,#H21:2.4097818162179307e-7::0.012050247649321055):0.0)#H25:9.999993398663939::0.6958409615833415,(11,(12,#H25:9.999716206767099::0.3041590384166585):0.7470616866706496):0.34315995713067804);",300,4,0.0,1.0,1,199744.098406203,12,4,0.2598040566666667,20,3,3,med,98
"(2,(1,(4,(((((9)#H25:::0.7055418566316458,((11,10):0.05715697022399728,(12,#H25:::0.29445814336835424):0.048925918505605556):1.3174381472210401):0.358669829576147,(((7,6):0.668707600536635,5):0.786931561799465,8):0.7436306135301917):0.656264668631686,(20,(((18,17):1.933982270589055,(19)#H21:::0.834480893902271):0.28827825793585815,((16,(15,#H21:::0.16551910609772905):6.825783369295352e-11):0.7020207751269331,(13,14):0.625098542550736):1.4517815969141665):1.3219721911932034):0.5873902377185668):1.414437197919063)#H23:0.0::0.941411355940396):1.0152867639956447):0.16218140912119117,(3,#H23:1.2054793264769295e-7::0.05858864405960393):1.2308930864498144);",1000,4,0.0,1.0,1,117301.409207505,14,2,0.2637951368631367,20,3,3,med,35
"((((8,((7,6):0.8237251592094045,5):0.7329202915965446):0.609673431730855,(9,((11,10):0.17409818783224965,12):0.8819945388643627):0.6692984769649437):0.621854634004214,((((2,(3)#H37:::0.7825850921146227):0.5974622805145644,1):1.2811926990712323,4):0.017179808843006694,#H37:::0.21741490788537726):1.4117882101235646):0.689240669051796,((17,18):1.5862978042385252,((19,((16,(15,#H35:4.4768801504257654e-7::0.044832735982408424):1.6006264285170145e-11):0.7438529160950663,((13,14):0.6701648119652157)#H35:1.2788499712918871e-8::0.9551672640175916):1.0389775009376423):0.3976681374283989)#H21:0.0::0.7249906036370721):4.270709004956479,(20,#H21:9.999937241058872::0.27500939636292787):0.0);",300,8,0.0,1.0,1,133382.994406628,14,4,0.26960796666666664,20,3,3,med,100
"(20,((4,((3,(2,(1)#H25:::0.645720800800007):0.5011649622192639):0.7784954333601453,#H25:::0.35427919919999296):0.14876298362946855):1.3211499155439308,((((11,12):0.2134114210642704,10):0.8272266375867854,9):0.6394036981494963,((5,(6,7):0.7445996798733319):0.7561449330664463,(8,#H21:3.2752866808889367::0.009557834997819318):0.014663003660032918):0.7532858400732156):0.6981442849531677):0.6302460107435978,((((18,17):1.6778880840805372,(19)#H23:::0.7415110333824164):0.43940647547103995,((15,16):0.6641753521193369,(#H23:::0.2584889666175836,(13,14):0.7203236441634732):0.0):1.6489530840079372):0.005251452512892322)#H21:1.4682843020626841::0.9904421650021806);",1000,4,0.0,1.0,1,112739.112829889,10,2,0.26879013486513476,20,3,3,med,37
"((16,(15,(((20,#H29:0.0::0.483636721298579):9.999997802723533,(19,((((18,(17)#H21:::0.8894924555703063):3.5998333413524324,(((((11,12):0.1286499248932027,10):0.6521442003352467,9):0.7300368152956458,(((6,7):0.6795130211965112,5):0.6617916006786317,8):0.6637692709963231):0.6593625064751887,(4,((2,1):0.2666886654523686,3):0.6848437926520279):1.7827872803398657):1.69520825976666):0.0,#H21:::0.11050754442969368):0.0)#H29:0.0::0.516363278701421):1.6759663873212736e-12):1.8844708558495058)#H23:0.0::0.5528756562377515):1.1690676890649555e-8):3.9626886117773292,13,(14,#H23:1.682774901005079e-9::0.44712434376224847):3.2576604055670047e-11);",300,8,0.0,1.0,1,246270.942112764,18,8,0.28490207333333334,20,3,3,med,76
"(3,2,((1,(4,(((((9,((10,11):0.18522914429044463,12):0.9489007529566889):0.5651107556428121,((8,((6,7):0.5903197711189104,(5)#H29:::0.8989028397133769):0.8921846757030286):0.13517177049545995,#H29:::0.10109716028662309):0.5688816593232259):0.5782997329502441,(20,(((((13,14):0.717197579252161,(16,15):0.5975567620118248):1.0492685383543523,19):0.19100720146181654,(17,18):2.346670538714425):1.8639218781077236)#H21:0.0::0.6619362215349007):1.5188364827347782):0.06395186609392285,#H21:2.39887461015823e-7::0.33806377846509933):1.4356017393406448)#H23:2.606863598537545e-7::0.7177747283824805):1.7104766202766684):1.5592690642031353e-5,#H23:0.06232052514377907::0.28222527161751954):0.2131157612695381);",300,4,0.0,1.0,1,302617.179874294,12,4,0.26039227,20,3,3,med,94
"(((18,17):2.1609239104469617,(20,((((6,7):0.7558334529593317,(5,(8)#H21:::0.7212121172151129):0.0):1.4521396593600475,((((10,(11)#H23:::0.4419819281948551):0.68085958799416,(12,#H23:::0.558018071805145):0.68085958799416):0.7631496246046078,9):3.4000501402216268e-9,#H21:::0.27878788278488703):0.5896333618762969):0.6228733350654571,((((2,(3)#H25:::0.7965153494454786):0.3086990514688466,1):1.200517171037637,4):0.030340337654731313,#H25:::0.20348465055452142):1.433161746921144):0.6683478069983109):1.4637659464823287):0.11242869194646245,((15,16):0.6294361728248801,(14,13):0.7579605595543086):1.2542958036692666,19);",1000,8,0.0,1.0,1,59902.289355518,10,4,0.2608568941058939,20,3,3,med,13
"(((4,((3,2):0.18871215551979537,1):0.7827424017663562):1.5118921987577452,((((11,10):0.10267062725784043,12):0.8878935922157436,(9)#H21:::0.9701403662082736):0.6143933453109502,(#H21:::0.029859633791726445,(((5)#H23:::0.5030373084372127,(7,(6,#H23:::0.4969626915627873):1.676925183916584e-6):1.3632498040058532):0.27580885982804276,8):0.0012136716254105312):0.6687658781355041):0.6518016237808935):0.5591243393023776,20,(((19,#H25:4.3292428652258886e-7::0.3435074718875635):1.2221006960704823,(17,18):1.8203345346941437):0.40259240183090395,(((14,13):0.6076556022454616,(16,15):0.693045246388213):1.2879339375564607)#H25:1.2460043052830834e-5::0.6564925281124365):1.302415935018061);",1000,4,0.0,1.0,1,137996.06691801,12,2,0.26596943756243746,20,3,3,med,32
"(((((11,12):0.20867582403748727,(10,#H21:9.973597003119355::0.030454939815591088):2.555304653424936e-9):0.5613165276432467,9):0.943790622536844,(#H27:::0.4944343047561038,(5,((7,6):0.9574035142285272,(8)#H27:::0.5055656952438963):0.04624359440575559):1.7360335826127442):6.306898747213292e-10):0.7795499959235983,(20,(((13,14):0.8758798437694348,(15,(16,#H25:::0.23784210432845918):1.9746035473902117e-9):0.5419062960750712):1.9930804342914306,((17,18):2.389609468128855,(19)#H25:::0.7621578956715408):0.36551590456550054):1.4267368256534385):0.6563630473931353,((((2,1):0.07037525475496623,3):0.816351608879688,4):2.0512278005206445e-8)#H21:1.8701645744657724::0.9695450601844089);",300,16,0.0,1.0,1,209656.810976739,12,4,0.26764719666666675,20,3,3,med,30
"((((9,((11,10):0.2601091074335438,12):0.7181291798015528):0.6556567415659803,((((((14,13):0.6351275631958284,(16,15):0.8241576501120345):0.5182552340264647,#H21:::0.4879559269669407):1.2585519616840486,((17,18):1.4286352655761447,(19)#H21:::0.5120440730330593):0.6127248623062871):1.2234047185157395,20):0.6396365670865847,((((2,#H25:::0.41254067652504367):1.2340122581410171,3):0.4121266632955122,(1)#H25:::0.5874593234749563):0.5515711307146094,4):1.4078843828102787):0.5820907218689085):0.7481936374634974,(8)#H23:::0.9899669657879376):0.5949833462020079,(7,(6,#H23:::0.010033034212062326):2.1740181149705648e-8):0.772138745775985,5);",300,8,0.0,1.0,1,86960.90527533,8,2,0.26470598333333334,20,3,3,med,74
"((20,((((4)#H21:::0.9326904909751902,((2,1):0.10876252372712675,3):0.7835969309562897):1.7650702820664286,((((11,12):0.08647270513954225,10):0.7699256816662311,(9)#H31:::0.9332205272073462):0.7929486839474186,(8,((5,(7,6):0.728606282074105):0.7577123255106628,#H31:::0.06677947279265384):4.202726158029115e-9):0.7799735376656568):0.62778440339932):0.0,#H21:::0.06730950902480984):0.7500159913113063):1.3737136774731222,(18,(17)#H23:::0.9299073489516522):2.6810711703647185,(((15,16):0.7063173571866282,(14,13):0.7497136145939283):0.8884586723901415,(19,#H23:::0.07009265104834783):2.1505381931242735):0.3079677845462268);",300,8,0.0,1.0,1,200364.65084897,14,4,0.2611765900000001,20,3,3,med,89
"(20,(((18,17):2.111685344343085,19):0.16100742986195848,((13,14):0.5826048953610555,(15,16):0.6370438002951824):1.256330842816955):1.5394615596986232,((((2,3):0.07986129358019586,1):0.9978799781668894,(4,#H21:9.998622645060122::0.1425016808383485):0.07644766987853686):2.3456678173798444,(((((6,(5)#H23:::0.5577786784816837):0.007297420021403742,7):1.6314041339726877,(8,#H23:::0.4422213215183163):0.0):0.6957863742704861,(9,((12,(11,(10)#H25:::0.7694914381134348):0.3688984066006294):1.0288824610007956,#H25:::0.23050856188656518):6.726315358053752e-9):0.6620884525069363):0.0)#H21:1.6142551262993654::0.8574983191616515):0.4937760582376607);",1000,8,0.0,1.0,1,69428.036213894,14,4,0.2585650699300698,20,3,3,med,12
"((4,#H29:6.675200745058218e-10::0.4881162447980971):9.999969438036628,3,((1,2):0.11001829103101157,(((((((11,12):0.10871351974212512,10):0.8480245349447941,9):0.7841975602700864,(8,((7,(6,(5)#H21:::0.6363712888324059):2.6513568564760765e-9):1.4576019028729221,#H21:::0.3636287111675941):5.659316649630598e-10):0.756018319879818):0.7408146460196983,(20)#H25:::0.6737969054289297):1.473255021212653e-10,((((15,16):0.735917424085344,(14,13):0.6850768175123415):1.3469105295346526,((18,17):2.172486234095133,19):0.08893328998862403):0.0880630056096039,#H25:::0.3262030945710704):2.3188728996692114):2.362837682914923)#H29:0.0::0.5118837552019029):9.345087147939446e-9);",1000,4,0.0,1.0,1,147343.331077906,14,8,0.26461785214785205,20,3,3,med,33
"((((2,(3,#H21:0.0::0.07070629047791432):6.04801766867072e-10):0.17768869255387845,1):1.1066105972840752,4):1.7554306804667483,(((8,((7,6):0.66518633475605,5):0.8396966462129863):0.6083195183023679,(((11,(10,#H23:::0.39757108361219046):5.6844208723177113e-11):0.04204472718866265,12):1.5687525531796813,(9)#H23:::0.6024289163878096):0.3894073167742158):0.7193890448338052)#H21:1.0164619656241646e-10::0.9292937095220857,(20,((((15,16):0.6950534987228241,(14,13):0.6941455822196609):1.151210191686634,(19,((17,18):1.8738875124901713)#H27:0.0::0.6594025311646112):0.43774073703652383):1.086503001718513,#H27:10.0::0.3405974688353888):0.3947484807417604):0.5844666007693129);",300,16,0.0,1.0,1,74993.940015968,16,2,0.26666678666666666,20,3,3,med,42
"((20,(((18,17):1.9094076792157462,(19)#H21:::0.7071321677084504):0.36142416376710634,(((13,14):0.6167525363552981,(15,16):0.6947505760784866):0.26955639426298433,#H21:::0.29286783229154956):1.1682394696592477):1.3754457041457553):0.6922428540968892,(((2,3):0.14057173322705346,1):0.7741994309142312,(4)#H27:::0.9868737140235502):1.4997370527167704,((9,((10,(11,#H23:::0.37299232360183343):1.2211867880372067):0.4864960068319505,(12)#H23:::0.6270076763981666):0.5388612118850297):0.6646357843528731,(((7,6):0.7794042217810732,5):0.6901249343743064,(8,#H27:::0.013126285976449787):0.009052967074139436):0.6852892435998379):0.7052997916924573);",1000,8,0.0,1.0,1,139918.852890937,8,2,0.2595640909090907,20,3,3,med,4
"(((((7,6):0.7671759210457145,5):0.7171120367822938,8):0.7002764716881282,(((11,(12)#H25:::0.7752332245969143):0.4031739599131342,10):1.157657875452976,(9,#H25:::0.22476677540308562):0.0):0.6897438762793158):0.6406868281706917,(20,((((13,14):0.729823378231333,(15,16):0.7134953012400632):1.0195787225611173,(19,((17,18):2.2870383195475563)#H21:3.49120719718179e-9::0.6597122988333659):0.49816171649768554):1.1321923540255594,#H21:3.3092722765648064e-8::0.3402877011666341):0.664431606719422):0.59833520315478,((2,((3,1):7.394527594502727e-11)#H23:0.0::0.7756017386384353):2.0042164464302203,(#H23:0.0::0.22439826136156477,4):0.0):1.4845555154029777);",1000,4,0.0,1.0,1,110712.949499427,14,2,0.2630899680319678,20,3,3,med,41
"(((((13,14):0.6062434481817657,(15,16):0.6794531169428433):0.10533865596036047,#H21:::0.2897188462877043):1.356008617924792,(20,((4,((2,3):0.08489360886402231,(1,#H25:9.877028722332916::0.0010087700756155455):0.001801446356525527):0.8895892004714048):1.432222130502051,((((((11,10):0.1625503241521258,12):0.38950533944504784,(9)#H33:::0.6356142638248363):1.4044617055953736,(8,((7,6):0.7517196070029389,5):0.7510644355757993):0.6356966488335977):0.0,#H33:::0.3643857361751637):0.011706826981035999)#H25:0.5736927223133607::0.9989912299243845):0.6459254890117335):1.2888139536125292):0.41921728517998413,(18,17):1.7848359894018806,(19)#H21:::0.7102811537122957);",1000,4,0.0,1.0,1,242465.720312589,6,2,0.26520548951048933,20,3,3,med,10
"((((8,((7,6):0.8237251592094045,5):0.7329202915965446):0.609673431730855,(9,((11,10):0.17409818783224965,12):0.8819945388643627):0.6692984769649437):0.621854634004214,((((2,(3)#H37:::0.7825850921146227):0.5974622805145644,1):1.2811926990712323,4):0.017179808843006694,#H37:::0.21741490788537726):1.4117882101235646):0.689240669051796,((17,18):1.5862978042385252,((19,((16,(15,#H35:4.4768801504257654e-7::0.044832735982408424):1.6006264285170145e-11):0.7438529160950663,((13,14):0.6701648119652157)#H35:1.2788499712918871e-8::0.9551672640175916):1.0389775009376423):0.3976681374283989)#H21:0.0::0.7249906036370721):4.270709004956479,(20,#H21:9.999937241058872::0.27500939636292787):0.0);",300,4,0.0,1.0,1,280692.976541647,14,4,0.26960796666666664,20,3,3,med,100
"((((15,16):0.6918061916465501,(14,13):0.7657198881564264):1.3608014995738538,((18,17):2.3074996202427216,19):0.1712541602214107):1.5126201897530387,20,(((((12,11):0.15325884624255492,10):0.8358534956854837,(9)#H21:::0.9992431990025887):0.6917421090185032,(#H31:::0.28732355965758094,(8,((7,6):0.25894592442751735,(5)#H31:::0.7126764403424191):1.2345739303561634):9.38999153458231e-10):0.6848164435565284):0.663640378945684,(((2,((3,1):0.0)#H29:0.0::0.7697735180599905):1.7939887977978024,(4,#H29:6.092265580800684e-9::0.23022648194000947):9.03314438886729e-10):1.318744657755639,#H21:::0.0007568009974112125):0.0):0.6282493782949352);",1000,4,0.0,1.0,1,190925.209106717,14,2,0.25603819580419557,20,3,3,med,27
"(16,(((13,14):0.7383381344509995,((18,17):1.8820575150289858,((((20,#H27:0.0003812825882449324::0.30439302835889337):0.00017740317150016592,(((4,((2,1):0.15732928012118422,3):0.8230282520962069):1.1061411101466092)#H27:9.994246827878435::0.6956069716411066,((((11,(10,(9)#H25:::0.5481665623156446):1.3177937574770411e-6):0.012425038751601634,12):1.80498224605688,((5,(7,6):0.7503494737752128):0.6940555414101409,8):0.6699154957641541):7.620088220405874e-5,#H25:::0.4518334376843553):0.3825298459479886):1.0696432113379988):1.5662165264792873,19):1.1843830155106112e-5)#H23:5.165488671516776e-7::0.7468264785598244):4.145740031020092):0.04066862505055511,#H23:9.957886628948977::0.25317352144017563):0.6881708576198209,15);",1000,4,0.0,1.0,1,136468.559849242,18,8,0.2629724455544454,20,3,3,med,43
"(6,7,(((4,#H25:0.002083597664752045::0.21661180058680285):0.004415716751440873,((3,(2)#H33:::0.3531671664374696):0.42781617852873827,(1,#H33:::0.6468328335625304):0.42781617852873827):0.933757822186334):6.232987412735536,((((5,8):0.3798779687981133,(((11,10):0.14363011198350978,12):0.8082065246658366,(9,#H21:::0.017069077826540015):0.0):0.830784402394442):0.19299188816243665,(20,((17,18):2.12273053276837,(19,(((14,13):0.0015790875287990328,(15,16):0.5330282160477466):1.3604789074034467)#H21:::0.98293092217346):0.16306867690160837):1.4908254115485704):0.8936075519070469):1.12411297859856e-5)#H25:1.4445967810610048e-9::0.7833881994131972):1.6420344854682953);",1000,4,0.0,1.0,1,41562.868234632,16,12,0.2669096853146851,20,3,3,med,60
"(3,2,((1,(4,(((((9,((10,11):0.18522914429044463,12):0.9489007529566889):0.5651107556428121,((8,((6,7):0.5903197711189104,(5)#H29:::0.8989028397133769):0.8921846757030286):0.13517177049545995,#H29:::0.10109716028662309):0.5688816593232259):0.5782997329502441,(20,(((((13,14):0.717197579252161,(16,15):0.5975567620118248):1.0492685383543523,19):0.19100720146181654,(17,18):2.346670538714425):1.8639218781077236)#H21:0.0::0.6619362215349007):1.5188364827347782):0.06395186609392285,#H21:2.39887461015823e-7::0.33806377846509933):1.4356017393406448)#H23:2.606863598537545e-7::0.7177747283824805):1.7104766202766684):1.5592690642031353e-5,#H23:0.06232052514377907::0.28222527161751954):0.2131157612695381);",300,8,0.0,1.0,1,233584.859535322,12,4,0.26039227,20,3,3,med,94
"(3,(4,(((20,(((17,18):2.199981591229091,19):0.13949092606472446,((14,13):0.5446559966636463,(15,16):0.548494771560022):1.3772290392129918):1.5891741724283241):0.5569513218590499,(((11,10):1.694340211413564e-5,(12,(9)#H23:::0.6668781438799531):4.0290695905967856e-10):1.8012010812317538,(#H23:::0.33312185612004686,((5,(6,(7,#H27:::0.14591201916667237):5.536664546407955e-9):0.7663430129562083):0.999272218511662,(8)#H27:::0.8540879808333276):1.7858574076161904e-16):0.5344110276513034):0.7345398735741971):7.71281604818059e-9)#H25:::0.9885418113612885):0.9802882690935197,(2,(#H25:::0.011458188638711482,1):9.799360111936359):0.08994895461564406);",1000,8,0.0,1.0,1,115766.795399062,18,6,0.271375786213786,20,3,3,med,7
"(18,(((16,15):0.6738415170232744,(13,14):0.5806606294045651):1.3559242148148267,((19,((((5,((6,#H23:::0.4924409425311692):1.830045331266147e-15,7):0.3270289185170549):2.1221405135989335,((8)#H23:::0.5075590574688308,(((11,12):0.057552735632452195,10):0.9063800735424974,9):0.7580725397924594):0.0):0.7929999661114752,(#H21:::0.48447502678920545,(1,((3,2):0.1526523220625347,(4)#H21:::0.5155249732107945):3.024449940127075e-9):1.80955098748655):0.6417403170157224):0.48648237458172733,20):1.9768685715630643):0.0)#H27:0.0::0.8646053777337279):5.532348259766694,(17,#H27:2.117924083593973e-8::0.13539462226627205):7.310421558367041e-8);",300,16,0.0,1.0,1,127252.582142608,20,6,0.25117659999999997,20,3,3,med,33
"(19,((17,18):2.0378351471187757,(20,(((((7,(#H25:2.1753676673586843e-5::0.015746371906745438,6):1.754311578786637e-6):0.8717351701045056,5):0.642499856874719,8):0.7090693498522025,(((11,((12,10):5.401988921096816e-7)#H23:1.240217186006573e-7::0.7212212913179187):2.25249802541652,(#H23:3.6199672106367526e-5::0.2787787086820813,9):3.306395240053997e-7):0.0033134520070069876)#H25:0.6363032947970889::0.9842536280932546):0.6024940480402979,((4,(1,(2,3):0.07822791321559097):0.8511151184085878):0.7807802180470557,#H21:9.728931250173032::0.05249268085462257):0.657183962931922):0.6205108221649885):1.8158387005417715):0.21210830355623295,(((13,14):0.8254421879618473,(15,16):0.8109564071320873):1.4571552555480054)#H21:0.0::0.9475073191453774);",300,16,0.0,1.0,1,122530.375638071,14,4,0.26000014666666665,20,3,3,med,39
"(11,(10,(9,(((8)#H21:::0.7589238759869862,((6,7):0.6190647269915163,(5,#H21:::0.24107612401301384):0.0004522552829002943):1.037786564203818):0.3986220347806109,((20,((18,17):2.062671966099914,((19)#H25:::0.7862208846940588,((15,16):0.6756730790459404,(#H25:::0.21377911530594118,(13,14):0.7215326744091287):0.007582815446539875):1.4971981400065666):0.0):1.4271838711667824):0.6772277218983344,((4)#H23:::0.73616210342013,((2,1):0.12382455104005706,(#H23:::0.26383789657987006,3):0.16496370586191164):1.2473432686878574):1.1818126357296026):0.6726163904557612):0.6306402218411937):0.8199893088045149):0.20930725895328037,12);",1000,8,0.0,1.0,1,105559.721158171,12,4,0.26849631568431553,20,3,3,med,16
"(((8,(((((((1,2):0.0018954437696613125,3):0.9540484904132298,4):1.4448185929863402)#H21:1.7765665035558143e-6::0.8047575294663851,(((19,((16,15):0.6534233898986563,(14,13):0.6821797211551034):1.3071695937286907):0.12089023183055547,(17,18):2.203341835099418):1.3566330618847786,(20,#H21:4.648581706641206::0.19524247053361488):3.1876337852018067e-7):0.8816493727891005):0.5577715085319289,((#H31:9.9986770101031::0.0,9):1.4976113751184938e-5,(12,((10,11):3.8492159983383703e-7)#H31:2.0776475101415523e-6::1.0):0.9942432939820623):0.6327363246682803):0.008587652272931562)#H33:0.7299681567383269::0.9819270763897854):0.782999852049484,(5,#H33:6.263430936096607::0.018072923610214595):0.5609949753405972):0.8412261055705176,6,7);",1000,4,0.0,1.0,1,238300.67850977,14,6,0.25498044755244736,20,3,3,med,20
"(9,(12,(11,(10)#H25:::0.9088212424509343):5.6384312314794e-7):1.0587130064670558,(((8,(5,(7,6):0.6577471563542512):0.7072097046650666):0.6764965699995024,((((2,1):0.1246565774461074,3):0.8728115298172673,4):1.4616508647000088,(((((19)#H23:::0.8384717117069487,((14,13):0.6201413261613417,((16,15):0.5756098123773886,#H23:::0.1615282882930513):0.03652386163364448):1.452968583114307):0.0)#H21:9.269112604661845e-7::0.9870723788120519,(18,17):2.13077015326657):1.4841339426204965,(20,#H21:0.00029492724124335505::0.01292762118794807):0.0011895849140022485):0.6532057712531579):0.643628750511245):0.6119425010061692,#H25:::0.09117875754906572):1.2134747937230282e-6);",1000,8,0.0,1.0,1,91149.540112256,12,6,0.26673338561438553,20,3,3,med,23
"((((((10,11):1.237037407638788e-5,12):0.9354896725101457,9):0.6556954236397268,((8,(5,(6,7):0.7238478482216746):0.784279349902516):2.4640418439018736e-5)#H21:0.6370376342369539::1.0):0.5889161237462234,((4)#H27:::0.7090990309263754,((1,2):0.16955654548168858,(3,#H27:::0.2909009690736246):3.3446819291924435e-5):1.2589832403953547):1.0296897315042903):0.5913100387559583,((17,(18,#H23:::0.24044905647972548):5.975715199417493e-7):2.5014859104827525,(((13,14):0.6982940515603454,(15,16):0.6468820670870167):0.9143062709936368,(19)#H23:::0.7595509435202745):0.36898406605556777):1.4699893037891705,(#H21:0.0012323518886535772::0.0,20):4.690760696502692e-9);",1000,4,0.0,1.0,1,176526.427930702,10,6,0.2779574575424575,20,3,3,med,42
"((14,(#H25:1.476565410831539e-9::0.4703114369050555,13):1.4067349121520798e-9):2.5459496753445383,(16,((((18,17):2.7357436345044572,19):0.09596195105361341,(20,(((((2,3):0.17359953884335008,1):0.7607181969869898,4):1.4768695730927919,((8,((6,7):0.6753788299920191,5):0.8579288428707948):6.762833232612518e-10,(((9)#H31:::0.5033953577288235,((10,(11,#H31:::0.4966046422711765):1.547792484757903e-13):0.043884343944712474,12):1.9659449148273584):0.0)#H21:0.0::0.5727791120964021):2.6341948563111854):0.38419101699225533,#H21:10.0::0.42722088790359786):0.0):1.9907750719612447):1.7855751376797278)#H25:0.0::0.5296885630949445):2.9816518086999863e-9,15);",1000,8,0.0,1.0,1,98772.699895509,18,4,0.2673798001998001,20,3,3,med,22
"(15,(16,#H33:0.000574830118033816::0.20174082992294662):0.0004183615615735918,(13,((((((((((10,11):0.16714512931146652,12):0.9210117690947403,9):0.7570072492077697,((8,#H31:9.999999999704126::0.08207412986516115):0.0,(5,((7,6):7.219171821749385e-12)#H31:1.2899409987263504::0.9179258701348388):1.0908962292723345):0.70189278318759):0.7580935525852406,(4,(((1,2):0.17388974760266485,3):0.6901532176791092,#H35:5.0::0.037710472486603676):6.36522849020663e-5):1.8215074314664417):0.5956863100633273,20):1.8947526883795833,((17,18):2.2933770555142425)#H35:0.000213657973761246::0.9622895275133964):0.10833486951727322,19):1.3829643908474138,14):0.0)#H33:0.0::0.7982591700770534):1.0014255640462333);",1000,4,0.0,1.0,1,120116.888368787,22,8,0.2582712647352646,20,3,3,med,50
