snaqV,ntaxa,nhybrids,runtime,threads
v1.0,6,1,0.091473592,1
v1.0,7,1,0.129285534,1
v1.0,7,2,0.308445931,1
v1.0,8,1,0.504976187,1
v1.0,8,2,0.570673702,1
v1.0,9,1,0.868344571,1
v1.0,9,2,1.070109399,1
v1.0,9,3,0.329535846,1
v1.0,10,1,1.384630751,1
v1.0,10,2,4.692007936,1
v1.0,10,3,1.523047114,1
v1.0,11,1,4.035518508,1
v1.0,11,2,1.603402809,1
v1.0,11,3,2.238141528,1
v1.0,12,1,20.951617347,1
v1.0,12,2,3.862893997,1
v1.0,12,3,19.693600339,1
v1.0,13,1,14.912244671,1
v1.0,13,2,16.571928949,1
v1.0,13,3,16.16881114,1
v1.0,14,1,26.409982693,1
v1.0,14,2,34.790407342,1
v1.0,14,3,20.847775737,1
v1.0,15,1,22.571961576,1
v1.0,15,2,15.448148973,1
v1.0,15,3,26.374028825,1
v1.0,16,1,25.148616277,1
v1.0,16,2,130.925140912,1
v1.0,16,3,172.563866415,1
v1.0,17,1,76.720459932,1
v1.0,17,2,27.316699058,1
v1.0,17,3,169.340004961,1
v1.0,18,1,204.211710013,1
v1.0,18,2,103.801790031,1
v1.0,18,3,36.741754427,1
v1.0,19,1,160.488158387,1
v1.0,19,2,160.213840928,1
v1.0,19,3,153.305341028,1
v1.0,20,1,68.971734831,1
v1.0,20,2,60.799468703,1
v1.0,20,3,531.14370566,1
v1.0,4,1,0.001440331,1
v1.0,5,1,0.013954565,1
v1.0,6,1,0.053574586,1
v1.0,6,2,0.030414506,1
v1.0,7,1,0.153105262,1
v1.0,7,2,0.249052284,1
v1.0,8,1,0.577642071,1
v1.0,8,2,0.364534122,1
v1.0,9,1,0.954445063,1
v1.0,9,2,2.091356899,1
v1.0,10,1,1.892677592,1
v1.0,10,2,3.08481588,1
v1.0,10,3,3.412582089,1
v1.0,11,1,10.006837799,1
v1.0,11,2,2.999644522,1
v1.0,11,3,10.234721933,1
v1.0,12,1,2.664295043,1
v1.0,12,2,10.402053132,1
v1.0,12,3,10.124718226,1
v1.0,13,1,15.845212568,1
v1.0,13,2,26.178878021,1
v1.0,13,3,2.764224118,1
v1.0,14,1,14.46017356,1
v1.0,14,2,35.080973881,1
v1.0,14,3,40.90308463,1
v1.0,15,1,13.102486289,1
v1.0,15,2,13.166814508,1
v1.0,15,3,43.599766802,1
v1.0,16,1,46.047382536,1
v1.0,16,2,19.622251907,1
v1.0,16,3,116.803079499,1
v1.0,17,1,15.76514277,1
v1.0,17,2,108.388198154,1
v1.0,17,3,22.538377476,1
v1.0,18,1,206.795495469,1
v1.0,18,2,103.648569519,1
v1.0,18,3,70.491350774,1
v1.0,19,1,220.883216999,1
v1.0,19,2,167.134795524,1
v1.0,19,3,360.315949277,1
v1.0,20,1,37.358481331,1
v1.0,20,2,308.629134547,1
v1.0,20,3,408.404947795,1
v1.0,4,1,0.001324695,1
v1.0,5,1,0.02055718,1
v1.0,6,1,0.040855319,1
v1.0,7,1,0.318064281,1
v1.0,7,2,0.238902791,1
v1.0,8,1,0.310628632,1
v1.0,8,2,0.583310855,1
v1.0,9,1,0.958334936,1
v1.0,9,2,0.574244883,1
v1.0,9,3,1.369079673,1
v1.0,10,1,0.929553274,1
v1.0,10,2,0.95078413,1
v1.0,10,3,3.164358037,1
v1.0,11,1,2.096914336,1
v1.0,11,2,8.285294919,1
v1.0,11,3,7.251223168,1
v1.0,12,1,0.94524012,1
v1.0,12,2,11.089501065,1
v1.0,12,3,9.741227036,1
v1.0,13,1,13.422229361,1
v1.0,13,2,17.405988542,1
v1.0,13,3,39.42429844,1
v1.0,14,1,1.898903489,1
v1.0,14,2,11.714914486,1
v1.0,14,3,39.769530302,1
v1.0,15,1,22.194864898,1
v1.0,15,2,74.340102494,1
v1.0,15,3,22.505307124,1
v1.0,16,1,44.752485448,1
v1.0,16,2,43.860933956,1
v1.0,16,3,38.460689561,1
v1.0,17,1,81.303362383,1
v1.0,17,2,128.606583168,1
v1.0,17,3,47.300848173,1
v1.0,18,1,74.279528007,1
v1.0,18,2,70.19502609,1
v1.0,18,3,33.855362267,1
v1.0,19,1,112.000544042,1
v1.0,19,2,275.252343201,1
v1.0,19,3,403.268630039,1
v1.0,20,1,179.31738604,1
v1.0,20,2,140.64566998,1
v1.0,20,3,216.8857089,1
v1.0,4,1,0.001784592,1
v1.0,5,1,0.009626772,1
v1.0,6,1,0.042537314,1
v1.0,6,2,0.058399775,1
v1.0,7,1,0.218632903,1
v1.0,7,2,0.251831026,1
v1.0,8,1,0.261475034,1
v1.0,8,2,0.890053013,1
v1.0,9,1,0.653911752,1
v1.0,9,2,1.863865728,1
v1.0,9,3,0.690160027,1
v1.0,10,1,1.667035716,1
v1.0,10,2,1.192020658,1
v1.0,10,3,3.875416193,1
v1.0,11,1,4.378214258,1
v1.0,11,2,4.565362099,1
v1.0,11,3,5.158383387,1
v1.0,12,1,7.77615889,1
v1.0,12,2,14.903088288,1
v1.0,12,3,4.920153334,1
v1.0,13,1,16.219636507,1
v1.0,13,2,17.597049069,1
v1.0,13,3,1.554039894,1
v1.0,14,1,37.561409935,1
v1.0,14,2,25.098906498,1
v1.0,14,3,45.229160476,1
v1.0,15,1,39.027727682,1
v1.0,15,2,45.654646256,1
v1.0,15,3,56.249014937,1
v1.0,16,1,36.272539171,1
v1.0,16,2,75.651302733,1
v1.0,16,3,14.34832316,1
v1.0,17,1,41.272961625,1
v1.0,17,2,86.158500592,1
v1.0,17,3,101.640123399,1
v1.0,18,1,41.44449665,1
v1.0,18,2,112.103728853,1
v1.0,18,3,95.88706559,1
v1.0,19,1,179.366662923,1
v1.0,19,2,104.666987762,1
v1.0,19,3,57.683633848,1
v1.0,20,1,191.631150209,1
v1.0,20,2,296.593737532,1
v1.0,20,3,103.354528008,1
v1.0,4,1,0.001613776,1
v1.0,5,1,0.009545136,1
v1.0,6,1,0.027870482,1
v1.0,6,2,0.043057572,1
v1.0,7,1,0.030439996,1
v1.0,7,2,0.65262606,1
v1.0,8,1,0.577534747,1
v1.0,8,2,0.543697583,1
v1.0,9,1,0.155408157,1
v1.0,9,2,1.33141636,1
v1.0,9,3,2.741124892,1
v1.0,10,1,1.255712208,1
v1.0,10,2,0.397786445,1
v1.0,10,3,1.621219397,1
v1.0,11,1,3.143683821,1
v1.0,11,2,0.619095766,1
v1.0,11,3,15.002547979,1
v1.0,12,1,16.433971185,1
v1.0,12,2,5.62884511,1
v1.0,12,3,4.343754751,1
v1.0,13,1,13.279574069,1
v1.0,13,2,24.690842502,1
v1.0,13,3,28.118627928,1
v1.0,14,1,14.356888197,1
v1.0,14,2,59.761914607,1
v1.0,14,3,25.0248001,1
v1.0,15,1,2.165898545,1
v1.0,15,2,10.368879692,1
v1.0,15,3,2.380480836,1
v1.0,16,1,53.066492326,1
v1.0,16,2,118.762166219,1
v1.0,16,3,112.181555358,1
v1.0,17,1,35.467293721,1
v1.0,17,2,118.477076415,1
v1.0,17,3,43.721902672,1
v1.0,18,1,66.316709438,1
v1.0,18,2,28.816606056,1
v1.0,18,3,187.172707217,1
v1.0,19,1,63.920183808,1
v1.0,19,2,102.629186473,1
v1.0,19,3,157.827971823,1
v1.0,20,1,160.04873726,1
v1.0,20,2,189.047926532,1
v1.0,20,3,386.304333873,1
v1.0,4,1,0.00093113,1
v1.0,5,1,0.01155697,1
v1.0,6,1,0.047749644,1
v1.0,6,2,0.05949819,1
v1.0,7,1,0.346504538,1
v1.0,7,2,0.408251662,1
v1.0,8,1,0.535517562,1
v1.0,8,2,0.640138041,1
v1.0,9,1,0.983427798,1
v1.0,9,2,1.382760313,1
v1.0,9,3,4.660355506,1
v1.0,10,1,3.074969363,1
v1.0,10,2,6.900140411,1
v1.0,10,3,5.292536649,1
v1.0,11,1,1.06445541,1
v1.0,11,2,7.62699159,1
v1.0,11,3,3.220601963,1
v1.0,12,1,15.931954418,1
v1.0,12,2,3.460190897,1
v1.0,12,3,1.752264899,1
v1.0,13,1,9.207036664,1
v1.0,13,2,10.91059791,1
v1.0,13,3,8.410069451,1
v1.0,14,1,4.646862874,1
v1.0,14,2,12.254948069,1
v1.0,14,3,18.600932915,1
v1.0,15,1,71.69860735,1
v1.0,15,2,19.191846411,1
v1.0,15,3,27.931789062,1
v1.0,16,1,8.923127623,1
v1.0,16,2,12.886312352,1
v1.0,16,3,31.033874751,1
v1.0,17,1,68.439251187,1
v1.0,17,2,189.229998303,1
v1.0,17,3,7.373256202,1
v1.0,18,1,110.408366758,1
v1.0,18,2,96.056723072,1
v1.0,18,3,149.468798625,1
v1.0,19,1,108.734269637,1
v1.0,19,2,148.830209457,1
v1.0,20,1,369.915558501,1
v1.0,20,2,239.632214889,1
v1.0,20,3,484.755981742,1
v1.0,4,1,0.001144015,1
v1.0,5,1,0.009993035,1
v1.0,6,1,0.051137918,1
v1.0,6,2,0.060522359,1
v1.0,7,1,0.167525932,1
v1.0,7,2,0.291236678,1
v1.0,8,1,0.51416143,1
v1.0,8,2,1.1410274,1
v1.0,9,1,1.704378015,1
v1.0,9,2,0.977707362,1
v1.0,9,3,3.408892432,1
v1.0,10,1,1.411926766,1
v1.0,10,2,6.054285209,1
v1.0,10,3,1.967710199,1
v1.0,11,1,5.418062827,1
v1.0,11,2,3.446621377,1
v1.0,11,3,4.90108597,1
v1.0,12,1,5.631688413,1
v1.0,12,2,6.674895187,1
v1.0,12,3,17.639546994,1
v1.0,13,1,12.482064527,1
v1.0,13,2,16.66655835,1
v1.0,13,3,32.227752857,1
v1.0,14,1,47.653731354,1
v1.0,14,2,26.906750646,1
v1.0,14,3,10.507276836,1
v1.0,15,1,11.956154792,1
v1.0,15,2,4.238721681,1
v1.0,15,3,15.095018097,1
v1.0,16,1,77.284616878,1
v1.0,16,2,22.311603864,1
v1.0,16,3,60.920210687,1
v1.0,17,1,51.218819047,1
v1.0,17,2,64.063232092,1
v1.0,17,3,162.429137612,1
v1.0,18,1,93.433686857,1
v1.0,18,2,162.389771354,1
v1.0,18,3,148.679761929,1
v1.0,19,1,62.678619227,1
v1.0,19,2,37.299559959,1
v1.0,19,3,125.191935921,1
v1.0,20,1,154.638302852,1
v1.0,20,2,258.11099898,1
v1.0,20,3,168.862124982,1
v1.0,4,1,0.001137044,1
v1.0,5,1,0.007145726,1
v1.0,6,1,0.035710348,1
v1.0,7,1,0.205747019,1
v1.0,7,2,0.100854716,1
v1.0,8,1,0.636951814,1
v1.0,8,2,0.752542604,1
v1.0,9,1,0.952575282,1
v1.0,9,2,1.26428426,1
v1.0,9,3,0.210605256,1
v1.0,10,1,2.455786021,1
v1.0,10,2,2.367817078,1
v1.0,10,3,5.877344282,1
v1.0,11,1,2.308225718,1
v1.0,11,2,7.394993432,1
v1.0,11,3,11.861950204,1
v1.0,12,1,7.329781362,1
v1.0,12,2,0.846060557,1
v1.0,12,3,4.627323772,1
v1.0,13,1,13.777717067,1
v1.0,13,2,7.692112557,1
v1.0,13,3,30.475209641,1
v1.0,14,1,28.670976055,1
v1.0,14,2,22.011505094,1
v1.0,14,3,51.294082812,1
v1.0,15,1,20.019455748,1
v1.0,15,2,20.861789544,1
v1.0,15,3,9.520068841,1
v1.0,16,1,61.346274506,1
v1.0,16,2,41.478791724,1
v1.0,16,3,58.556502046,1
v1.0,17,1,61.874034601,1
v1.0,17,2,128.90377924,1
v1.0,17,3,104.373751411,1
v1.0,18,1,28.800787414,1
v1.0,18,2,80.633569771,1
v1.0,18,3,7.706575006,1
v1.0,19,1,89.040429017,1
v1.0,19,2,69.203816381,1
v1.0,19,3,227.069916062,1
v1.0,20,1,218.078862962,1
v1.0,20,2,83.734614096,1
v1.0,20,3,260.645364466,1
v1.0,4,1,0.001577194,1
v1.0,5,1,0.006394234,1
v1.0,6,1,0.049248343,1
v1.0,6,2,0.060105226,1
v1.0,7,1,0.077605905,1
v1.0,7,2,0.49529521,1
v1.0,8,1,0.72675188,1
v1.0,8,2,0.555439502,1
v1.0,9,1,1.311124416,1
v1.0,9,2,1.583516183,1
v1.0,10,1,2.948696046,1
v1.0,10,2,1.417388991,1
v1.0,10,3,4.527396106,1
v1.0,11,1,5.13195424,1
v1.0,11,2,4.16194301,1
v1.0,11,3,4.172424553,1
v1.0,12,1,8.199619447,1
v1.0,12,2,13.1779277,1
v1.0,12,3,21.888871799,1
v1.0,13,1,19.694900662,1
v1.0,13,2,13.364765425,1
v1.0,13,3,13.017562946,1
v1.0,14,1,1.25278431,1
v1.0,14,2,38.692067874,1
v1.0,14,3,22.579130688,1
v1.0,15,1,30.919130914,1
v1.0,15,2,8.730096804,1
v1.0,15,3,77.346982841,1
v1.0,16,1,80.790833514,1
v1.0,16,2,50.172825905,1
v1.0,16,3,106.263791741,1
v1.0,17,1,60.146266773,1
v1.0,17,2,82.075317289,1
v1.0,17,3,31.215492058,1
v1.0,18,1,39.461926815,1
v1.0,18,2,50.745841667,1
v1.0,18,3,28.276603229,1
v1.0,19,1,53.899308891,1
v1.0,19,2,122.275474365,1
v1.0,19,3,186.065871512,1
v1.0,20,1,110.790545827,1
v1.0,20,2,233.154835323,1
v1.0,20,3,249.635148873,1
v1.0,4,1,0.001527244,1
v1.0,5,1,0.00695691,1
v1.0,6,1,0.025778605,1
v1.0,7,1,0.237574477,1
v1.0,7,2,0.190178804,1
v1.0,8,1,0.64103759,1
v1.0,8,2,0.166309525,1
v1.0,9,1,0.837755388,1
v1.0,9,2,1.278118996,1
v1.0,9,3,6.70544893,1
v1.0,10,1,2.741980297,1
v1.0,10,2,2.604856816,1
v1.0,10,3,3.954100684,1
v1.0,11,1,9.890188875,1
v1.0,11,2,7.456905958,1
v1.0,11,3,3.312065869,1
v1.0,12,1,7.752912694,1
v1.0,12,2,12.318650586,1
v1.0,12,3,4.517620625,1
v1.0,13,1,13.697362464,1
v1.0,13,2,21.630294917,1
v1.0,13,3,31.657343185,1
v1.0,14,1,21.190366004,1
v1.0,14,2,37.462227184,1
v1.0,14,3,39.483842472,1
v1.0,15,1,22.104802227,1
v1.0,15,2,65.958823521,1
v1.0,15,3,77.275912039,1
v1.0,16,1,88.637297692,1
v1.0,16,2,38.261418727,1
v1.0,16,3,65.415298358,1
v1.0,17,1,141.972939358,1
v1.0,17,2,4.547052171,1
v1.0,17,3,127.97758433,1
v1.0,18,1,96.102037403,1
v1.0,18,2,69.85800003,1
v1.0,18,3,95.932336833,1
v1.0,19,1,29.543887151,1
v1.0,19,2,425.338904564,1
v1.0,19,3,119.787746788,1
v1.0,20,1,295.970161009,1
v1.0,20,2,284.972896314,1
v1.0,20,3,148.990685988,1
v1.0,4,1,0.00122779,1
v1.0,5,1,0.00962296,1
v1.0,6,1,0.034707769,1
v1.0,6,2,0.109168624,1
v1.0,7,1,0.070935452,1
v1.0,7,2,0.209680701,1
v1.0,8,1,0.504078405,1
v1.0,8,2,1.128231457,1
v1.0,9,1,1.193122615,1
v1.0,9,2,1.597007138,1
v1.0,9,3,3.896725319,1
v1.0,10,1,0.579926647,1
v1.0,10,2,9.835424926,1
v1.0,10,3,8.937646867,1
v1.0,11,1,4.063192002,1
v1.0,11,2,1.803559693,1
v1.0,11,3,4.289541841,1
v1.0,12,1,7.549530924,1
v1.0,12,2,6.647269536,1
v1.0,12,3,11.707941358,1
v1.0,13,1,0.886422112,1
v1.0,13,2,10.8502024,1
v1.0,13,3,13.464322087,1
v1.0,14,1,27.138001764,1
v1.0,14,2,16.880391146,1
v1.0,14,3,31.304243494,1
v1.0,15,1,17.982999516,1
v1.0,15,2,43.104593311,1
v1.0,15,3,64.122453577,1
v1.0,16,1,12.226594197,1
v1.0,16,2,98.092728971,1
v1.0,16,3,107.34189384,1
v1.0,17,1,83.880375859,1
v1.0,17,2,114.217316432,1
v1.0,17,3,118.701611593,1
v1.0,18,1,95.16287726,1
v1.0,18,2,49.776998641,1
v1.0,18,3,110.32822858,1
v1.0,19,1,36.544272348,1
v1.0,19,2,64.834351672,1
v1.0,19,3,145.789978496,1
v1.0,20,1,68.399384383,1
v1.0,20,2,204.325775851,1
v1.0,20,3,195.674865252,1
v1.0,4,1,0.001867483,1
v1.0,5,1,0.003460092,1
v1.0,6,1,0.035586195,1
v1.0,6,2,0.098509423,1
v1.0,7,1,0.139397615,1
v1.0,7,2,0.163371839,1
v1.0,8,1,0.36650042,1
v1.0,8,2,0.75283012,1
v1.0,9,1,0.610519734,1
v1.0,9,2,2.240908943,1
v1.0,9,3,1.506633317,1
v1.0,10,1,2.682660459,1
v1.0,10,2,0.429217876,1
v1.0,10,3,2.448703008,1
v1.0,11,1,4.943227699,1
v1.0,11,2,5.711459994,1
v1.0,11,3,6.859628059,1
v1.0,12,1,2.436261807,1
v1.0,12,2,19.371903661,1
v1.0,12,3,12.452670203,1
v1.0,13,1,10.636029906,1
v1.0,13,2,12.800130651,1
v1.0,13,3,14.876359868,1
v1.0,14,1,1.831598542,1
v1.0,14,2,22.689733508,1
v1.0,14,3,29.846312038,1
v1.0,15,1,8.115194453,1
v1.0,15,2,80.735500426,1
v1.0,15,3,110.114877185,1
v1.0,16,1,22.803596437,1
v1.0,16,2,43.193235878,1
v1.0,16,3,116.437978635,1
v1.0,17,1,180.321571472,1
v1.0,17,2,128.595867135,1
v1.0,17,3,52.713219489,1
v1.0,18,1,178.08137856,1
v1.0,18,2,270.547603889,1
v1.0,18,3,92.010968243,1
v1.0,19,1,46.372223926,1
v1.0,19,2,61.769345373,1
v1.0,19,3,204.325966575,1
v1.0,20,1,103.15507081,1
v1.0,20,2,281.855636315,1
v1.0,20,3,450.170785189,1
v1.0,4,1,0.001262107,1
v1.0,5,1,0.018469609,1
v1.0,6,1,0.07687174,1
v1.0,6,2,0.038715353,1
v1.0,7,1,0.436674055,1
v1.0,7,2,0.514320125,1
v1.0,8,1,0.29683444,1
v1.0,8,2,0.168348147,1
v1.0,9,1,1.542359281,1
v1.0,9,2,0.867247892,1
v1.0,9,3,3.236393484,1
v1.0,10,1,3.278816008,1
v1.0,10,2,2.886297249,1
v1.0,10,3,5.010482112,1
v1.0,11,1,3.373543261,1
v1.0,11,2,0.629497436,1
v1.0,11,3,6.210898372,1
v1.0,12,1,1.002867861,1
v1.0,12,2,13.685281379,1
v1.0,12,3,7.486796644,1
v1.0,13,1,13.438104745,1
v1.0,13,2,28.211845585,1
v1.0,13,3,12.290789339,1
v1.0,14,1,31.635511442,1
v1.0,14,2,8.848340624,1
v1.0,14,3,26.653614922,1
v1.0,15,1,30.513113513,1
v1.0,15,2,37.900937098,1
v1.0,15,3,33.752370263,1
v1.0,16,1,56.706793258,1
v1.0,16,2,47.465249944,1
v1.0,16,3,73.422870333,1
v1.0,17,1,41.741747795,1
v1.0,17,2,65.392500656,1
v1.0,17,3,45.509857424,1
v1.0,18,1,109.504092305,1
v1.0,18,2,296.043305001,1
v1.0,18,3,153.492106853,1
v1.0,19,1,345.97223239,1
v1.0,19,2,375.807742663,1
v1.0,19,3,47.129027154,1
v1.0,20,1,131.411523175,1
v1.0,20,2,75.24261828,1
v1.0,20,3,570.495727648,1
v1.0,4,1,0.001478586,1
v1.0,5,1,0.011482611,1
v1.0,6,1,0.045780789,1
v1.0,6,2,0.062326321,1
v1.0,7,1,0.146059002,1
v1.0,7,2,0.956996695,1
v1.0,8,1,0.503464242,1
v1.0,8,2,0.561635866,1
v1.0,9,1,0.609616398,1
v1.0,9,2,1.64710068,1
v1.0,9,3,1.519211265,1
v1.0,10,1,2.806906021,1
v1.0,10,2,5.187808208,1
v1.0,10,3,1.915638447,1
v1.0,11,1,5.393730365,1
v1.0,11,2,1.811044235,1
v1.0,11,3,8.240468079,1
v1.0,12,1,11.199447461,1
v1.0,12,2,10.274060177,1
v1.0,12,3,5.28647826,1
v1.0,13,1,13.033882371,1
v1.0,13,2,9.592778764,1
v1.0,13,3,5.011851874,1
v1.0,14,1,10.118347333,1
v1.0,14,2,1.9650171,1
v1.0,14,3,8.815411194,1
v1.0,15,1,13.625762228,1
v1.0,15,2,82.136869662,1
v1.0,15,3,23.917121939,1
v1.0,16,1,50.354646462,1
v1.0,16,2,19.882762148,1
v1.0,16,3,99.611335639,1
v1.0,17,1,67.358811066,1
v1.0,17,2,67.874345765,1
v1.0,17,3,8.245347331,1
v1.0,18,1,83.890583618,1
v1.0,18,2,80.859427332,1
v1.0,18,3,49.811032161,1
v1.0,19,1,22.068070071,1
v1.0,19,2,67.980619755,1
v1.0,19,3,292.872256947,1
v1.0,20,1,139.79158722,1
v1.0,20,2,286.393111643,1
v1.0,20,3,459.662534353,1
v1.0,4,1,0.001351897,1
v1.0,5,1,0.009682659,1
v1.0,6,1,0.03823977,1
v1.0,6,2,0.070333609,1
v1.0,7,1,0.207370914,1
v1.0,7,2,0.744210482,1
v1.0,8,1,0.714114972,1
v1.0,8,2,0.680093109,1
v1.0,9,1,1.34057168,1
v1.0,9,2,1.26683572,1
v1.0,9,3,1.090407614,1
v1.0,10,1,1.067674628,1
v1.0,10,2,2.437098449,1
v1.0,10,3,3.369035404,1
v1.0,11,1,4.669153479,1
v1.0,11,2,6.702566106,1
v1.0,11,3,7.134387533,1
v1.0,12,1,4.665986708,1
v1.0,12,2,18.48800191,1
v1.0,12,3,12.63329943,1
v1.0,13,1,1.037808933,1
v1.0,13,2,17.4891105,1
v1.0,13,3,10.775001783,1
v1.0,14,1,10.920822126,1
v1.0,14,2,26.523245843,1
v1.0,14,3,43.087615544,1
v1.0,15,1,2.175168791,1
v1.0,15,2,132.38146542,1
v1.0,15,3,52.560718738,1
v1.0,16,1,36.376877464,1
v1.0,16,2,143.56474108,1
v1.0,16,3,16.413988326,1
v1.0,17,1,57.494601353,1
v1.0,17,2,170.099331836,1
v1.0,17,3,56.357030733,1
v1.0,18,1,250.423857164,1
v1.0,18,2,160.188977617,1
v1.0,18,3,25.624002707,1
v1.0,19,1,75.589636413,1
v1.0,19,2,206.585249229,1
v1.0,19,3,120.07275291,1
v1.0,20,1,369.687009044,1
v1.0,20,2,398.926495764,1
v1.0,20,3,183.741882287,1
v1.0,4,1,0.001942807,1
v1.0,5,1,0.010938792,1
v1.0,6,1,0.023507788,1
v1.0,6,2,0.05367251,1
v1.0,7,1,0.341467895,1
v1.0,7,2,0.216796982,1
v1.0,8,1,0.175644299,1
v1.0,8,2,0.657527479,1
v1.0,9,1,1.070619899,1
v1.0,9,2,0.163316692,1
v1.0,9,3,2.46858653,1
v1.0,10,1,1.900780479,1
v1.0,10,2,8.550944917,1
v1.0,10,3,1.080022834,1
v1.0,11,1,9.030343094,1
v1.0,11,2,6.559454968,1
v1.0,11,3,0.888614697,1
v1.0,12,1,15.092711787,1
v1.0,12,2,7.079957723,1
v1.0,12,3,6.592712216,1
v1.0,13,1,6.582170817,1
v1.0,13,2,19.299282463,1
v1.0,13,3,15.198084474,1
v1.0,14,1,20.8837432,1
v1.0,14,2,39.210928717,1
v1.0,14,3,26.689008045,1
v1.0,15,1,19.005469728,1
v1.0,15,2,44.734332983,1
v1.0,15,3,55.015638904,1
v1.0,16,1,13.252684785,1
v1.0,16,2,50.753775749,1
v1.0,16,3,130.801850987,1
v1.0,17,1,26.448854749,1
v1.0,17,2,64.343204343,1
v1.0,17,3,74.721975441,1
v1.0,18,1,32.498727956,1
v1.0,18,2,235.558934041,1
v1.0,18,3,84.821253568,1
v1.0,19,1,127.815924523,1
v1.0,19,2,171.498978688,1
v1.0,19,3,191.382074059,1
v1.0,20,1,412.402098752,1
v1.0,20,2,197.119841637,1
v1.0,20,3,364.055033592,1
v1.0,4,1,0.001407886,1
v1.0,5,1,0.014122098,1
v1.0,6,1,0.297505203,1
v1.0,6,2,0.030485333,1
v1.0,7,1,0.139241728,1
v1.0,7,2,0.043031724,1
v1.0,8,1,0.596591994,1
v1.0,8,2,0.306316889,1
v1.0,9,1,0.649239956,1
v1.0,9,2,3.041505177,1
v1.0,9,3,0.285146932,1
v1.0,10,1,2.790854896,1
v1.0,10,2,2.744089151,1
v1.0,10,3,3.586213644,1
v1.0,11,1,4.466180201,1
v1.0,11,2,2.193305492,1
v1.0,11,3,10.426586782,1
v1.0,12,1,7.364456979,1
v1.0,12,2,8.941770795,1
v1.0,12,3,30.113534432,1
v1.0,13,1,15.29516489,1
v1.0,13,2,26.436563758,1
v1.0,13,3,33.032239292,1
v1.0,14,1,14.163909985,1
v1.0,14,2,9.144879919,1
v1.0,14,3,32.419572845,1
v1.0,15,1,40.854163254,1
v1.0,15,2,19.209443327,1
v1.0,15,3,40.418471753,1
v1.0,16,1,30.583936256,1
v1.0,16,2,59.873320214,1
v1.0,16,3,135.662968585,1
v1.0,17,1,77.635993865,1
v1.0,17,2,84.0322735,1
v1.0,17,3,51.018021349,1
v1.0,18,1,144.561597051,1
v1.0,18,2,128.813665322,1
v1.0,18,3,37.697476169,1
v1.0,19,1,49.977989828,1
v1.0,19,2,358.27568928,1
v1.0,19,3,116.958270877,1
v1.0,20,1,102.452165723,1
v1.0,20,2,125.048650879,1
v1.0,20,3,242.693826384,1
v1.0,4,1,0.001261806,1
v1.0,5,1,0.006855118,1
v1.0,6,1,0.057266647,1
v1.0,6,2,0.094260682,1
v1.0,7,1,0.178162127,1
v1.0,7,2,0.295647822,1
v1.0,8,1,0.412551868,1
v1.0,8,2,0.765115379,1
v1.0,9,1,1.436344697,1
v1.0,9,2,0.518938108,1
v1.0,9,3,2.608445745,1
v1.0,10,1,2.765257842,1
v1.0,10,2,5.23653269,1
v1.0,10,3,3.267937725,1
v1.0,11,1,2.62808114,1
v1.0,11,2,13.514357015,1
v1.0,11,3,5.302989506,1
v1.0,12,1,5.6709835,1
v1.0,12,2,5.734398574,1
v1.0,12,3,7.218380358,1
v1.0,13,1,7.718754358,1
v1.0,13,2,13.085690598,1
v1.0,13,3,9.216709792,1
v1.0,14,1,5.889786402,1
v1.0,14,2,18.640959005,1
v1.0,14,3,22.321298237,1
v1.0,15,1,26.773531813,1
v1.0,15,2,11.733659468,1
v1.0,15,3,9.172887051,1
v1.0,16,1,29.404675376,1
v1.0,16,2,43.48746196,1
v1.0,16,3,67.608870132,1
v1.0,17,1,64.781105588,1
v1.0,17,2,78.216178913,1
v1.0,17,3,130.575508871,1
v1.0,18,1,54.970934847,1
v1.0,18,2,96.234964101,1
v1.0,18,3,264.318074813,1
v1.0,19,1,67.071143984,1
v1.0,19,2,57.678378616,1
v1.0,19,3,77.659305069,1
v1.0,20,1,121.552859047,1
v1.0,20,2,298.284973292,1
v1.0,20,3,125.232929647,1
v1.0,4,1,0.001230178,1
v1.0,5,1,0.007820517,1
v1.0,6,1,0.084229864,1
v1.0,6,2,0.132347247,1
v1.0,7,1,0.125144279,1
v1.0,7,2,0.674277446,1
v1.0,8,1,0.299457187,1
v1.0,8,2,0.660844687,1
v1.0,9,1,1.026688753,1
v1.0,9,2,1.381084742,1
v1.0,9,3,2.036833906,1
v1.0,10,1,2.336618929,1
v1.0,10,2,0.338172222,1
v1.0,10,3,6.284800886,1
v1.0,11,1,5.99627605,1
v1.0,11,2,3.890638619,1
v1.0,11,3,8.382200548,1
v1.0,12,1,6.482511234,1
v1.0,12,2,2.308155788,1
v1.0,12,3,25.490052482,1
v1.0,13,1,7.400228506,1
v1.0,13,2,3.840311502,1
v1.0,13,3,9.353584874,1
v1.0,14,1,21.004926826,1
v1.0,14,2,38.676961381,1
v1.0,14,3,30.566113382,1
v1.0,15,1,7.672917119,1
v1.0,15,2,86.256459636,1
v1.0,15,3,58.756922913,1
v1.0,16,1,36.903047356,1
v1.0,16,2,90.600269874,1
v1.0,16,3,36.915870727,1
v1.0,17,1,4.012396357,1
v1.0,17,2,16.541655489,1
v1.0,17,3,42.795135462,1
v1.0,18,1,24.260520621,1
v1.0,18,2,183.722793388,1
v1.0,18,3,177.570128515,1
v1.0,19,1,150.410470666,1
