truenet,estnet,numgt,numprocs,probQR,propQuartets,whichSNaQ,runtime,netRF,majortreeRF,mean_gtee,ntaxa,nhybrids_true,nhybrids_est,ils,replicateid
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(7,8,((9,10):0.7666239814851694,((((2,(3,#H13:::0.27478307228758125):4.322622754329389):0.49032684120891673,(4)#H13:::0.7252169277124187):0.7442441642506911,(1)#H11:::0.5568520364386363):0.6873732683741199,((5,6):1.5510097823178353,#H11:::0.44314796356136366):1.8230431436426746):0.6582207226177534):2.9013572107916525);",1000,16,1.0,0.7,2,308.834724229,4,4,0.2419007922077922,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((5,6):1.9282996593814767,((((2,3):0.1518612155509911,4):0.33042469426154997,#H11:::0.30876097779283057):1.2780704317154619,(((7,8):3.032928438732281,(9,(10)#H15:::0.9998074185726747):0.7487244682353847):0.16535846045903166,#H15:::0.00019258142732521215):0.4691077009587198):0.7716420266339715,(1)#H11:::0.6912390222071694);",3000,16,0.0,1.0,1,8348.541862927,4,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,10,((7,8):3.0361817328547507,(((5,6):1.8595901051098351,(1)#H11:::0.6474882724977098):0.8589203531986921,(((2,#H15:::0.5077458350087316):0.689004411186224,(4,(3)#H15:::0.49225416499126834):0.689004411186224):0.37511807815623327,#H11:::0.35251172750229015):1.0739504627476861):0.6321598351105276):0.7502434482284812);",3000,16,0.0,1.0,2,467.194162371,0,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((6,(5,#H11:::0.3423166158366947):4.194473267050943e-10):3.0598729710093413,(((3,2):0.14353300152713416,4):1.0411120628616435,(1)#H11:::0.6576833841633053):0.4490822643215268,(((10,9):0.7397127468517646,((8,7):0.0)#H13:9.999931716073785::0.9827914348568545):0.6606498349191642,#H13:5.0::0.017208565143145536):0.0);",3000,16,0.0,0.9,2,502.454275716,6,4,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((7,8):3.045975903610741,(10,9):0.7495931288944667,(((6,5):1.8585189577818504,(1)#H11:::0.6498338510507404):0.849338577022695,(((4,(3)#H13:::0.49497828996363713):0.6920599335880603,(2,#H13:::0.5050217100363629):0.6920599335880603):0.3697550329674438,#H11:::0.35016614894925957):1.0786578367221897):0.633423106034035);",3000,16,0.0,0.7,2,309.415284095,0,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((6,(5,#H11:::0.3131690455129215):0.0):3.1440955133427284,((2,(3,4):0.13129956991744085):1.0698948203704146,(1)#H11:::0.6868309544870785):0.41764694906912353,((7,(8)#H13:::0.9980407293805865):3.0896467131931455,((9,#H13:::0.001959270619413515):9.433698980689387,10):0.7525300907446927):0.6467583619761097);",3000,16,0.33,1.0,2,712.99344375,6,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(2,(((((8,7):3.040778705013124,(10,9):0.7450732906081388):0.7356652293220542,(1,#H11:0.0::0.3285056011010602):1.4836091633835298):0.0,((6,5):2.499518351800592)#H11:5.436237507172179e-6::0.6714943988989398):0.0)#H13:7.766358154872427::0.9023144635876054,(3,(4,#H13:0.00023567968358695698::0.09768553641239462):8.762575284339862):0.24665268218218156);",3000,16,0.33,0.9,2,358.168507783,6,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((6,5):2.1600839052799627,(1,#H11:0.0::0.2625815046375194):1.894824576851224,(((8,7):3.0342308231753328,(9,10):0.7619933401627451):0.5106654193554173,(((4)#H17:::0.6488175184842155,((3,#H17:::0.35118248151578446):1.3864002518928582,2):0.45579252995594843):0.5211734699418206)#H11:9.986231482312277::0.7374184953624806):0.6647890720314229);",3000,16,0.33,0.7,2,312.169032493,8,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((6,5):1.8614761157912878,(1)#H11:::0.6484450797852582):0.8567963876115702,((4,(3,2):0.14240882705371005):0.5077375526083778,#H11:::0.3515549202147418):1.0780596620711225,(((10,9):0.6556323717298933,((7,8):3.087885758584016)#H13:::0.8625712689805688):0.7776782043773325,#H13:9.559064019101811::0.1374287310194312):0.0);",3000,16,0.66,1.0,2,423.459991676,4,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((10,9):0.7366847538314252,(8,(#H15:0.2094028768472992::0.013953661554864563,7):0.04143067916894628):3.4757453487575476,((((5,6):1.8306934211608015,(1)#H13:::0.6401884764721171):0.8758126187799283,(#H13:::0.359811523527883,((2,3):0.14138479446185306,4):0.5439251492185833):1.0414375738493438):0.6096729781361098)#H15:0.03930413507971786::0.9860463384451355);",3000,16,0.66,0.9,2,672.139666817,4,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,(#H13:4.81159301040102::0.47261464294347916,9):3.297212461164487e-8,((8,7):2.520045508744821,(((((2,#H11:::0.22255290486337964):0.0,3):0.1221718341587943,4):1.6442475957339577,((6,5):1.9837687349098725,(1)#H11:::0.7774470951366204):0.652559293143898):0.671695238557247)#H13:2.2567923588992002e-8::0.5273853570565208):9.999020809877011);",3000,16,0.66,0.7,2,341.467131935,8,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((9,10):0.6346431276177023,((7,8):2.988543327980745,((1,((5,6):2.4074689478590234)#H13:0.0025236245864380742::0.7091964157874219):0.7301363212931334,((4)#H11:::0.7373997783252505,(2,(3,#H11:::0.2626002216747495):2.841294465669522):0.39511508220512015):1.014541663979453):1.049484869734171):0.014092368534717408,#H13:0.4116698252180699::0.2908035842125781);",3000,16,1.0,1.0,2,577.862121598,8,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((6,5):1.8351851347632049,(((8,7):3.036295880908817,(10,9):0.7514202848436817):0.6332889724917586,(((2,(3)#H17:::0.5069902857647622):0.6918731510973039,(4,#H17:::0.49300971423523776):0.6918731510973039):0.35904333820372736,#H13:::0.34809244632422925):1.09398504751127):0.8468985696241764,(1)#H13:::0.6519075536757708);",3000,16,1.0,0.9,2,473.558476209,0,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((9,10):0.7498030711406757,(7,8):3.037787644768497):0.6341359942067888,((6,5):1.8560243227425095,(1)#H11:::0.6479857697719255):0.8605067376201302,(#H11:::0.35201423022807454,((4,(3)#H13:::0.49508933939177474):0.6843138995649842,(2,#H13:::0.5049106606082253):0.6843138995649842):0.3787869990110782):1.0759723792742268);",3000,16,1.0,0.7,2,269.014584031,0,2,0.26442840033333337,10,2,2,high,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((9,10):0.5951098606106661,(7,8):2.1899932122779435,((((4,(3,#H19:::0.007780625652911932):2.5924104635461447):0.11525602224955298,(2)#H19:::0.9922193743470881):0.0)#H11:1.4971636483501238::0.7692873974561653,((5,6):2.53507563547048,(1,#H11:2.103136172961962::0.23071260254383474):4.903846562891704):0.25496497516099015):0.46171390855316574);",30,16,0.0,1.0,1,2578.218790022,8,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((3,4):0.11416632642081395,2):0.3542674543207094,(1,#H13:5.733700466079493::0.2576406769171907):1.378035089480942):0.39673324547945416,((6,5):1.9409975258845775)#H13:9.892854438512703::0.7423593230828093):0.27904706762694387,(8,(7,#H11:0.025298891223886736::0.11761562282439378):0.01834034521534176):3.529179210782537,((10,9):0.6909017230759759)#H11:0.02056490300927789::0.8823843771756062);",30,16,0.0,1.0,2,630.235826681,8,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((4,#H11:::0.37785470540267235):0.20680433410208687,3):0.13205208905862614,2):0.6941890098015302,(((10,9):0.48941221016635755)#H13:0.2914215295507287::0.8869398817772747,(7,(8,#H13:3.7052537697141332::0.11306011822272537):0.00020450724172838924):3.2772141113721247):0.36947855112623956,((6,5):2.378861973984725,(1)#H11:::0.6221452945973276):0.3456893275782485);",30,16,0.0,0.9,2,656.865480917,8,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((3,4):2.8852971144706675e-5,(2,#H15:::0.33321214294728835):4.637987731931973e-10):0.7397150008317072,((8,(7,#H17:9.962383829434865::0.06946274701231572):0.2526136100817545):3.4949269453118226,((9,10):0.28158010587255594)#H17:0.46690139280164966::0.9305372529876843):0.5405571433259891,((6,5):2.753561448420245,(1)#H15:::0.6667878570527117):0.16326461082475818);",30,16,0.0,0.7,2,366.860744239,6,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(3,(4,(((((8,7):2.198848466818305,(10,9):0.5978921895933582):0.49819349385072437,((6,5):2.317642360462791,(1)#H11:::0.5425818976604457):0.41750919011112153):0.6754773740614719,#H11:::0.45741810233955427):0.0)#H19:0.16101414596398586::0.8558419850555026):0.10204427461247144,(2,#H19:0.0004792367589658756::0.14415801494449748):6.090596231987913);",30,16,0.33,1.0,2,531.046276328,4,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((3,4):0.11820051713735283,2):0.38134987834415673,(1,((6,5):2.7275157438112627)#H11:3.86149060566047e-5::0.6420995463791934):0.3495167010162597):0.8620899317169178,#H11:2.4908663892510947e-8::0.3579004536208065,((10)#H17:::0.5476764514368002,((9,#H17:::0.4523235485631998):8.232490714342653,(8,7):2.2457746208891844):0.00016316473699477896):0.00010278505520766148);",30,16,0.33,0.9,2,366.346318761,8,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,((7,(8,#H11:::0.032077372243882796):9.427585883753117):2.499341472421326,(((6,5):2.4195478777717736,(1)#H13:::0.6123603206806434):0.3482328614746837,(2,(3,(4,#H13:::0.38763967931935667):0.2631517310005359):0.12870954566059448):0.7027994923734748):0.4724528274624535):0.6904256928829425,(9)#H11:::0.9679226277561173);",30,16,0.33,0.7,2,366.237327451,8,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((6,5):2.377028446550714,(1)#H11:::0.622503870003579):0.3530859788413862,((3,(4,#H11:::0.37749612999642096):0.21342693781355906):0.1346396164431917,2):0.6965922159135235,(((8,7):0.0)#H13:9.99996901892421::0.9525391560207443,(9,(10,#H13:2.2419935539543686e-6::0.047460843979255665):0.18164327329909385):0.6503742060187029):0.4685854941288589);",30,16,0.66,1.0,2,754.728499043,8,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((((4,#H11:::0.32674645947472414):0.3494410846098213,3):0.16654364656721254,2):0.6610250638069587,((1)#H11:::0.6732535405252759,(6,5):2.392452067228599):0.28411425377809596):0.5060757277956079,((8,7):2.232313908428106,(9)#H15:::0.5454022346548916):0.0,(10,#H15:::0.45459776534510843):7.435252757633222);",30,16,0.66,0.9,2,446.381174443,6,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(10,9,((8,7):2.1450531048923214,((((1)#H11:::0.6966432452024139,(2,((4,#H11:::0.30335675479758606):0.24917414591151538,3):0.11736003563599584):0.7235757015050497):0.0)#H13:0.001923033536135501::0.9201055279859678,((6,5):1.875574974112273,#H13:0.10137856783787877::0.07989447201403226):0.9717641818090936):0.5002416261453195):0.6031107299576973);",30,16,0.66,0.7,2,302.559154073,8,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(4,((((((10,9):0.23129044241860297)#H11:9.891319879656553::0.6356525821559713,((8,7):1.0106242905253235,#H11:7.532826512955398::0.36434741784402863):2.754180253818232):0.07062570273089809,((6,5):2.354030807940317,(1)#H13:::0.5932566588644237):0.37790136614828324):0.6884926438177911,2):0.1480896295442759,3):0.0006342409114046588,#H13:::0.40674334113557625);",30,16,1.0,1.0,2,696.126795555,6,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(9,(10)#H21:::0.9709144256584801,((8,(7,#H21:::0.029085574341519968):9.195649616553341):2.3726384768188264,(((6,5):2.35608687614167,(1)#H11:::0.6148810529564982):0.3535171009095698,(2,(3,(4,#H11:::0.3851189470435018):0.19705291025720897):0.12852209172105736):0.6960108114219141):0.4857075748875179):0.6453316850493551);",30,16,1.0,0.9,2,524.016419916,8,0,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(3,((((6,5):2.702235539126733,((7,(8,#H11:0.20458516594522538::0.11682505638300382):0.05162250075490423):3.53722037618615,((10,9):0.7281519391449324)#H11:0.0::0.8831749436169962):0.4156109089747959):0.0,(1)#H13:::0.7385692332601987):0.6890105396058546,2):0.1321271901296827,(4,#H13:::0.2614307667398012):0.34418610794245985);",30,16,1.0,0.7,2,336.248425832,10,2,0.2047617000000001,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((1)#H11:::0.7760877945600381,((4,#H13:::0.5392800619086275):0.7013313561599703,(2,(3)#H13:::0.46071993809137246):0.7013313561599703):0.5224481091722302,(((7,8):1.4744588758416002,(10,9):0.2715193029398785):0.4467891658493037,((5,6):0.1172230940556485,#H11:::0.2239122054399619):1.6855021156889514):0.12262990845358199);",100,16,0.0,1.0,1,1315.870838337,0,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(1,((6,5):1.391043836440895,((((2,(3)#H13:::0.4603145224361336):0.6956736121121093,(4,#H13:::0.5396854775638664):0.6956736121121093):0.0)#H11:6.221191283292792::0.7194972203153288,((10,9):0.2713070779851509,(7,8):1.4738781296862165):0.36303865762645754):0.31673689240220293):0.3727028679282603,#H11:0.0::0.2805027796846712);",100,16,0.0,1.0,2,382.826834363,4,0,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((((7,8):1.4831223592485694,(10,9):0.2688271164979364):0.44218024554715785,(((2,#H11:::0.4623100055995726):0.6894022348917321,(4,(3)#H11:::0.5376899944004273):0.6894022348917321):0.0,#H13:::0.18700895779207224):0.6731546071214721):0.2835222950706393,(6,5):1.3262987555806627,(1)#H13:::0.8129910422079277);",100,16,0.0,0.9,2,243.382816928,0,0,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((5,6):0.14297231020575707,((((4,#H11:::0.5201817439882632):0.736761914027102,(2,(3)#H11:::0.4798182560117367):0.736761914027102):0.5080973306211033,(1)#H13:::0.7692458495351835):0.12324309073040132,((7,8):1.4640200682773994,(9,10):0.2719117773728053):0.4454385925507304):1.6820488444265589,#H13:::0.23075415046481654);",100,16,0.0,0.7,2,396.593669204,0,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(4,(((1,((5,6):0.762656284087783,#H13:::0.0481319815706374):0.685832822699855):0.168817601158408,((7,(8)#H13:::0.9518680184293626):1.8265688004197285,(9,10):0.2535966572919339):0.5063965347295148):0.6040522302236715,(2,(3)#H15:::0.46057314589484327):0.7014840162418696):0.7014840162418696,#H15:::0.5394268541051567);",100,16,0.33,1.0,2,525.591104183,4,0,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(1,((6,5):1.3957986618994553,(#H13:8.62082138796411::0.40349964803604066,((10,9):0.2701169273750487,(7,8):1.4820509725189261):0.11575269030760545):0.6179404186549453):0.15932014150805646,(((2,(3)#H11:::0.4620513196706743):0.698914094716558,(4,#H11:::0.5379486803293256):0.698914094716558):0.5334920428312642)#H13:0.0::0.5965003519639593);",100,16,0.33,0.9,2,326.054411214,4,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(((2,(3)#H13:::0.4646869180146292):0.6897495844274882,(4,#H13:::0.5353130819853709):0.6897495844274882):0.5204354341183733,(((7,8):1.4828140675845114,(9,10):0.28067511169203807):0.44836376846422615,((6,5):0.17491269599900952,#H11:::0.22490024770613087):1.6431342943671792):0.13798419652811542,(1)#H11:::0.7750997522938692);",100,16,0.33,0.7,2,371.974766462,0,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(1,((6,5):1.3946185934834727,(((7,8):1.476808951462031,(10,9):0.2736600490301811):0.0117144517861617,#H13:6.5283665992884::0.3379524333169127):0.7361015719987367):0.13706267155615723,(((4,(3)#H11:::0.5385351109751466):0.7018839866529468,(2,#H11:::0.4614648890248534):0.7018839866529468):0.5953113989810992)#H13:0.0::0.6620475666830873);",100,16,0.66,1.0,2,464.510837523,4,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","(1,((6,5):1.3966837058275734,(((10,9):0.2765849884492344,(7,8):1.4840368407730091):0.10459641233581442,#H13:6.0591365888098965::0.40006123469485666):0.6232859357490027):0.16552390485357102,(((4,#H11:::0.5366369913739394):0.7255344009838298,(2,(3)#H11:::0.46336300862606067):0.7255344009838298):0.5367056952705728)#H13:0.0::0.5999387653051433);",100,16,0.66,0.9,2,347.168191563,4,2,0.2471427,10,2,2,low,1
"(((((((2:1.0,#H1:0.0::0.5):1.0,(4:1.0,(3:1.0)#H1:0.0::0.5):1.0):1.0,#H2:0.0::0.5):1.0,((5:1.0,6:1.0):2.0,(1:3.0)#H2:0.0::0.5):2.0):1.0,(7:1.0,8:1.0):4.0):1.0,9:6.0):3.0,10:9.0);","((2,(3)#H11:::0.4601165986029598):0.6563788452760411,(4,#H11:::0.5398834013970402):0.6563788452760411,((1,#H13:0.0::0.19048497825410093):2.9302853341977597,(((7,8):1.4424386997491607,(10,9):0.27754108449887155):0.4291221703950216,((6,5):0.531409282563802)#H13:9.816445708578373::0.8095150217458991):0.1058355054752961):0.5640921362037928);",100,16,0.66,0.7,2,248.646359764,4,2,0.2471427,10,2,2,low,1
